gotu	covered_length	total_length	coverage_ratio	strain
G000974245	241	5978827	4.030891009223047e-05	Arthrospira sp. TJSD091 ASM97424v1
G000340435	241	4235765	5.689645199863543e-05	Mycobacterium haemophilum DSM 44634 ATCC 29548
G000308595	241	6980705	3.452373363435355e-05	Nocardia higoensis NBRC 100133
G000973065	241	6228153	3.8695260055428954e-05	Arthrospira sp. PCC 8005 ASM97306v1
G000422885	241	7048723	3.419059026720159e-05	Ottowia thiooxydans DSM 14619
G000715895	241	11283935	2.1357797612269125e-05	Umezawaea tangerina NRRL B-24463
G000176895	241	6166364	3.908299931693945e-05	Arthrospira sp. PCC 8005 ASM17689v2
G000298195	241	6434991	3.7451489831143506e-05	Gordonia rhizosphera NBRC 16068
G000385175	241	2639352	9.131029131392856e-05	Salinicoccus albus DSM 19776 YIM-Y21
G001656375	241	2107772	0.00011433874252053828	Moraxella catarrhalis Z7546
G000384335	241	4108307	5.866163361209374e-05	Hyphomicrobium sp. 99 ASM38433v2
G001627135	241	2411549	9.993576742583294e-05	Moraxellaceae bacterium REDSEA-S38_B3 ASM162713v1
G001020585	241	4665268	5.165833988529705e-05	Chromobacterium subtsugae MWU2920
G000482805	241	2767614	8.707861717710635e-05	Deinococcus murrayi DSM 11303
G000314995	241	5964456	4.0406032000236065e-05	Paraglaciecola arctica BSs20135
G001296055	241	4267112	5.647848005864388e-05	Novosphingobium sp. AAP93 ASM129605v1
G001418575	241	8245423	2.9228336739061174e-05	Streptomyces griseoplanus NRRL B-3064
G000025345	241	5322497	4.5279499452982313e-05	Geodermatophilus obscurus DSM 43160
G000308855	241	6785212	3.551841858441564e-05	Nocardia veterana NBRC 100344
G000284015	241	4875340	4.943244983939582e-05	Blastococcus saxobsidens DD2
G001653295	241	2335383	0.00010319506479237024	Corynebacterium pseudotuberculosis E55
G000373905	241	4609894	5.227885934036661e-05	Mycobacterium sp. 155 ASM37390v1
G001435995	240	1479955	0.00016216709291836577	Lactobacillus ozensis DSM 23829 = JCM 17196 DSM 23829
G001439665	240	4292461	5.591198149499786e-05	Formosa algae KMM 3553
G000987765	240	3746433	6.40609347611448e-05	Arsukibacterium sp. MJ3 ASM98776v1
G000531125	239	4611646	5.18253135648313e-05	Candidatus Contendobacter odensis Run_B_J11
G000423925	239	4705279	5.079401242731834e-05	Butyrivibrio sp. VCD2006 ASM42392v1
G900156675	239	3859465	6.192568140921086e-05	Oleibacter marinus DSM 24913
G000428945	239	9478888	2.5213928047256177e-05	Hamadaea tsunoensis DSM 44101
G000940805	239	6475959	3.6905730873218934e-05	Gynuella sunshinyii YC6258
G000436055	238	3111642	7.648694804865084e-05	Bacteroides sp. CAG:714 MGS714
G000711985	238	4586440	5.1892099318861685e-05	Rheinheimera texasensis DSM 17496
G000009145	237	2812094	8.427883278439484e-05	Nitrosomonas europaea ATCC 19718
G001916495	237	1773270	0.000133651389805275	Faecalibacterium sp. CAG:82-related_59_9 ASM191649v1
G000230935	237	7281599	3.254779616400189e-05	Mycobacterium rhodesiae JS60
G000733125	237	3354504	7.065127959304864e-05	Parvularcula oceani JLT2013
G000389635	237	5044100	4.69855871215876e-05	Clostridium pasteurianum BC1
G000934685	237	3819763	6.20457342510517e-05	Lacinutrix sp. Hel_I_90 Hel_I _90
G000684975	237	6475434	3.659986342228181e-05	Paraburkholderia acidipaludis NBRC 101816
G000503895	236	3653837	6.458963549824473e-05	Hyphomicrobium nitrativorans NL23
G000813845	236	4328053	5.452798290593946e-05	Pseudarthrobacter phenanthrenivorans SWC37
G000308675	236	6001070	3.932632013957511e-05	Nocardia paucivorans NBRC 100373
G001917015	236	2494553	9.460612783131888e-05	Ruminococcus bicirculans isolate 43_17
G000375725	236	7564593	3.119797720776253e-05	Streptomyces sp. LaPpAH-95 ASM37572v1
G000701405	235	4800021	4.895811914156209e-05	Deinococcus marmoris DSM 12784
G000426365	235	3159341	7.43826006752674e-05	Arenimonas composti TR7-09 = DSM 18010
G000021025	235	3169329	7.414818720303257e-05	Laribacter hongkongensis HLHK9
G000259155	235	2402956	9.779621432935102e-05	Corynebacterium pseudotuberculosis 31
G000756225	235	1204257	0.0001951410703861385	Candidatus Liberibacter solanacearum R1
G001511815	235	9336224	2.5170775679760896e-05	Streptomyces reticuli isolate TUE45
G000830005	235	9153777	2.5672462853311807e-05	Streptomyces vietnamensis GIMV4.0001
G001641285	234	4227172	5.535615773382299e-05	Dyella thiooxydans ATSB10
G001997265	234	1879987	0.00012446894579590178	Moraxella catarrhalis CDPH_C53
G001663495	234	2328435	0.00010049668554200569	Corynebacterium pseudotuberculosis PA02
G001645205	234	5047040	4.6363809282272384e-05	Brevibacillus sp. SKDU10 ASM164520v1
G001418495	233	5542997	4.203502184828893e-05	Streptomyces pathocidini NRRL B-24287
G900116415	233	4432606	5.256501480167649e-05	Chryseobacterium formosense DSM 17452
G000164135	233	6564171	3.549572367934961e-05	Mycobacterium parascrofulaceum ATCC BAA-614
G900142445	233	5142650	4.530738043615646e-05	Chryseobacterium polytrichastri DSM 26899
G000973545	233	773940	0.0003010569294777373	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus 757
G000185925	233	3915186	5.951185971752045e-05	Paracoccus sp. TRP ASM18592v1
G000373925	233	7983713	2.918441582256276e-05	Actinopolymorpha alba DSM 45243
G000236625	232	3613819	6.419801323751964e-05	Halomonas sp. GFAJ-1 GFAJ1_v1
G000767305	232	5248795	4.420062128545695e-05	Pseudoalteromonas sp. PLSV ASM76730v1
G000019785	232	4909403	4.7256254986604276e-05	Leptothrix cholodnii SP-6
G000196175	232	3782950	6.132779973301259e-05	Bdellovibrio bacteriovorus HD100
G000272145	231	4239624	5.44859638496244e-05	Vibrio genomosp. F6 str. FF-238
G000209515	231	3017625	7.655026718031565e-05	gamma proteobacterium IMCC1989 ASM20951v1
G001751375	231	6610624	3.494375114966454e-05	Streptomyces qinglanensis SCSIO M10379
G000424165	231	4147770	5.569257697509746e-05	Butyrivibrio sp. AE3006 ASM42416v1
G000425845	231	2345682	9.847882193750048e-05	Jeotgalicoccus psychrophilus DSM 19085
G000526275	231	4310573	5.358916320405663e-05	Oceanicola sp. HL-35 ASM52627v1
G000695235	231	9372401	2.464683275928975e-05	Streptomyces albulus NK660
G001428805	231	3919167	5.894109641155888e-05	Aeromicrobium sp. Root236 Root236
G001010805	231	3481669	6.634749024103095e-05	Spongiibacter sp. IMCC21906 ASM101080v1
G000185985	231	722585	0.0003196855733235536	Candidatus Blochmannia vafer str. BVAF
G000948185	231	4985863	4.6330996258822196e-05	Aeribacillus pallidus GS3372
G000698125	231	3872620	5.9649539588185776e-05	Geomicrobium sp. JCM 19038 ASM69812v1
G000012805	231	3522111	6.558566723195266e-05	Nitrosococcus oceani ATCC 19707
G000725485	231	11006208	2.0988155048496265e-05	Nonomuraea candida NRRL B-24552
G001611795	230	9083372	2.5320993128983376e-05	Streptomyces sp. S10(2016) S10
G000153305	230	4053139	5.674614169412892e-05	Oceanicola granulosus HTCC2516
G001423365	230	3571516	6.439842352659207e-05	Aeromicrobium sp. Leaf291 Leaf291
G000527095	230	4384919	5.2452508244736104e-05	Methylosarcina lacus LW14
G000175095	230	3337023	6.892370834723044e-05	Nitrosomonas sp. AL212 ASM17509v2
G000766865	229	3436956	6.662872611694767e-05	Listeria booriae FSL A5-0281
G000148645	229	4279159	5.351518838164228e-05	Ferrimonas balearica DSM 9799
G000444875	229	8377286	2.7335822126641014e-05	Streptomyces collinus Tu 365
G001432305	227	3632663	6.248859307896164e-05	Curvibacter sp. PAE-UM ASM143230v1
G001591565	227	3906163	5.811329429929064e-05	Bacillus flexus NBRC 15715
G000424625	226	5695417	3.9681027745641805e-05	Conexibacter woesei Iso977N
G000153485	225	4321832	5.206125550461008e-05	Psychroflexus torquis ATCC 700755
G001437825	225	1672064	0.0001345642272066141	Acidimicrobium sp. BACL27 MAG-120823-bin4 isolate BACL17 MAG-120823-bin4
G001591605	225	3996359	5.630124821118423e-05	Bacillus badius NBRC 15713
G001419745	224	8744139	2.5617159105087418e-05	Streptomyces silaceus NRRL B-24166
G000092565	224	4698134	4.7678503848549234e-05	Leptospira interrogans serovar Lai str. 56601
G000422365	224	2966206	7.551734437864397e-05	Mesoflavibacter zeaxanthinifaciens DSM 18436
G001649505	224	6434665	3.481144706056959e-05	Brevibacillus brevis GZDF3.1
G000768355	223	3275062	6.809031401542932e-05	Lysobacter daejeonensis GH1-9
G001426755	223	3575694	6.236551561738785e-05	Aeromicrobium sp. Root495 Root495
G001427705	223	5812563	3.836517556884975e-05	Pelomonas sp. Root662 Root662
G000771745	222	2386081	9.303959086049467e-05	Thermus filiformis ATCC 43280
G001399775	222	2338641	9.492692550930219e-05	Thermus aquaticus Y51MC23 ASM139977v1
G001880325	222	2388273	9.295419744727675e-05	Thermus brockianus GE-1
G000025645	222	2451061	9.057302123447764e-05	Thermoanaerobacter italicus Ab9
G000737985	222	4436200	5.0042829448627207e-05	Gammaproteobacteria bacterium MFB021 Gammaproteobacteria1.0
G000620105	221	4039307	5.471235536194699e-05	Microvirgula aerodenitrificans DSM 15089
G000730475	220	5689593	3.8667089192495845e-05	Photobacterium sanctipauli A-394
G000285495	219	3593561	6.094233547169507e-05	Oceanobacillus massiliensis str. N'diop Ndiop
G000283555	219	1515556	0.00014450142389987568	Candidatus Arthromitus sp. SFB-rat-Yit ASM28355v1
G000013665	219	5057531	4.330176127442422e-05	Saccharophagus degradans 2-40
G000378125	219	4343639	5.0418554580617775e-05	Rudaea cellulosilytica DSM 22992
G001653905	219	3670170	5.967026050564415e-05	Bacillus safensis S9
G000237285	218	1807534	0.00012060630671400926	Helicobacter bizzozeronii CIII-1
G001574785	218	1853698	0.00011760275945704208	Francisella tularensis NO-12/2011
G001295265	218	4861744	4.483987639003617e-05	Chryseobacterium indologenes CI_885
G000518485	217	3343709	6.48979920202386e-05	Olleya marilimosa CAM030
G000427665	217	5698370	3.808106528709087e-05	Geminicoccus roseus DSM 18922
G900094635	216	1727679	0.00012502322480044035	methanotrophic endosymbiont of Bathymodiolus azoricus (Menez Gwen) isolate BAZMOX
G900142495	216	3687051	5.8583404460638055e-05	Fibrobacter sp. UWOV1 IMG-taxon 2700988684 annotated assembly
G000421225	215	4174923	5.149795577068128e-05	Ruania albidiflava DSM 18029
G001306895	215	4471752	4.807958938688908e-05	Pseudoalteromonas sp. UCD-33C
G000144935	215	2335113	9.207263203108371e-05	Corynebacterium pseudotuberculosis 1002
G000166055	215	4014469	5.355627356943098e-05	Rhodomicrobium vannielii ATCC 17100
G000376265	215	2225983	9.658654176604224e-05	Thermus igniterrae ATCC 700962
G000429885	215	2617709	8.213288795660633e-05	Dermatophilus congolensis DSM 44180 = NBRC 105199 DSM 44180
G000426285	213	6679728	3.188752595914085e-05	Rhizobium leucaenae USDA 9039
G000376105	213	4987073	4.2710423528991855e-05	Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896 DSM 16100 ASM37610v1
G001427225	212	3441323	6.160421442567291e-05	Lysobacter sp. Root494 Root494
G000711725	212	6428469	3.2978303232075946e-05	Roseomonas aerilata DSM 19363
G000737765	212	5487842	3.8630849794873834e-05	Chryseobacterium vrystaatense LMG 22846
G900111755	212	3306525	6.41156501160584e-05	Thalassotalea agarivorans DSM 19706
G000349205	211	2637625	7.999620871048765e-05	Methylophaga lonarensis MPL
G000297875	211	4227641	4.990963045348458e-05	Myroides odoratus CIP 103059
G900099815	211	2973500	7.096014797376829e-05	Psychroflexus sediminis DSM 19803
G000092405	211	2405559	8.771350027166243e-05	Syntrophothermus lipocalidus DSM 12680
G000717715	211	8863434	2.3805671706925328e-05	Streptomyces sp. NRRL B-24484 ASM71771v1
G000964085	211	4548902	4.638481989719717e-05	Luteibacter yeojuensis SU11
G000715205	211	3736192	5.647461372434821e-05	Bacillus zhangzhouensis DW5-4
G002021005	211	2607569	8.091828059008217e-05	Solemya velum gill symbiont isolate MD-SB16
G000212695	210	4266344	4.922247244947899e-05	Cellulomonas fimi ATCC 484
G900115015	210	3265911	6.430058871781871e-05	Algoriella xinjiangensis XJ109
G001417755	210	8992127	2.3353762685958505e-05	Nonomuraea sp. NBRC 110462 ASM141775v1
G001642915	210	8119320	2.5864234935930595e-05	Roseimaritima ulvae DSM 25454
G000436295	209	2371281	8.813801485357493e-05	Phascolarctobacterium sp. CAG:207 MGS207
G001869405	209	1938238	0.00010782989498709653	Oenococcus oeni AWRIB461
G000711315	208	2609305	7.971471330488387e-05	Hydrogenovibrio marinus DSM 11271
G000688295	208	4659730	4.463777944215652e-05	Pseudooceanicola nanhaiensis DSM 18065
G001601215	208	3407429	6.10430914334532e-05	Legionella pneumophila NY3
G001899155	208	3801142	5.4720397185898345e-05	Flavobacterium sp. 38-13 ASM189915v1
G001746795	208	3515597	5.916491566012828e-05	Piscirickettsia salmonis AY3800B
G000434475	208	2193414	9.482933910333388e-05	Dialister sp. CAG:486 MGS486
G000833025	206	4064534	5.068231684124182e-05	Myroides profundi D25
G001468885	206	1302091	0.0001582070684767808	candidate division TM6 bacterium UASB293 ASM146888v1
G000733475	206	2670033	7.71526044809184e-05	Mangrovimonas yunxiaonensis LY01
G000335715	206	3765366	5.470915709123628e-05	beta proteobacterium L13 L13.1.0
G000332115	205	3914632	5.236762995857593e-05	Nonlabens dokdonensis DSW-6
G000744555	205	5358002	3.826053069782355e-05	Zobellia uliginosa MAR_2009_138
G000424445	205	3790484	5.408280314598347e-05	Oribacterium sp. NK2B42 ASM42444v1
G000708045	205	3890033	5.269878173269995e-05	Marinobacter nitratireducens AK21
G000299335	204	4168427	4.893932411434817e-05	Alcanivorax pacificus W11-5
G000829555	204	4063862	5.019855497061662e-05	Bacillus badius DSM 30822
G000426765	204	3823881	5.3348940513577695e-05	Vibrio litoralis DSM 17657
G001534725	204	3423535	5.958753160110821e-05	Piscirickettsia salmonis CGR02
G000504145	204	5443019	3.7479200421677747e-05	Bacillus cihuensis FJAT-14515
G001047375	204	2735032	7.458779275708658e-05	Clostridium cylindrosporum DSM 605
G000752675	204	2453577	8.314391600508156e-05	bacterium OL-1 isolate human stool
G000403355	204	2955616	6.902114483072226e-05	Enterorhabdus caecimuris B7
G000762845	204	2052667	9.938290039251374e-05	Helicobacter sp. MIT 01-6451 ASM76284v1
G900107545	204	3660320	5.573283210211129e-05	Pseudobutyrivibrio sp. ACV-2 IMG-taxon 2593339240 annotated assembly
G000428565	204	6677094	3.055221328320374e-05	Parabacteroides gordonii DSM 23371
G000431175	204	5414560	3.7676191601903014e-05	Clostridium bolteae CAG:59 MGS59
G001280505	204	4149242	4.9165606633693576e-05	Mangrovimonas sp. TPBH4 ASM128050v1
G000241055	204	1842238	0.00011073487790394075	Oenococcus kitaharae DSM 17330 ASM24105v1
G000293805	204	6834602	2.984811697886724e-05	Paenibacillus alvei DSM 29
G000507865	204	1932823	0.0001055451016466588	Helicobacter canis NCTC 12740
G000173115	204	1515248	0.0001346314266707496	Flavobacteria bacterium MS024-3C ASM17311v1
G000218785	204	2591567	7.871685354845157e-05	Idiomarina sp. A28L A28LD_1.0
G001971785	204	3752836	5.435889018331736e-05	Seonamhaeicola sp. S2-3 ASM197178v1
G000949475	204	5992231	3.404408141141421e-05	Draconibacterium sediminis JN14CK-3
G001008755	204	2025875	0.00010069722959215154	Lactobacillus ruminis ATCC 27780
G001050475	204	2590556	7.874757387989297e-05	Lactobacillus ginsenosidimutans EMML 3041
G000015565	204	5597943	3.644195734040165e-05	Verminephrobacter eiseniae EF01-2
G000190555	204	2886836	7.066560067838976e-05	Deinococcus proteolyticus MRP
G000403375	204	4781233	4.266681837090976e-05	Paenibacillus barengoltzii G22
G001244545	204	3594189	5.675828399675142e-05	Candidatus Stoquefichus sp. SB1 Stoquefichus jeddahense
G000307265	204	3108242	6.563195529820394e-05	Oscillibacter ruminantium GH1
G000585155	204	2496885	8.170180044335241e-05	Arcobacter faecis AF1078
G900143645	204	5420325	3.763611960537422e-05	Anaerocolumna xylanovorans DSM 12503
G900104335	204	3242047	6.292320870116935e-05	Pseudobutyrivibrio sp. YE44 IMG-taxon 2593339244 annotated assembly
G900113595	204	7259544	2.8100938571348285e-05	Lachnospiraceae bacterium NLAE-zl-G231 IMG-taxon 2657245270 annotated assembly
G000421045	204	3222863	6.329775730460774e-05	Lachnospiraceae bacterium NK4A179 ASM42104v1
G000243715	204	4395904	4.6406836909996216e-05	Leptospira broomii serovar Hurstbridge str. 5399
G000521805	204	3342098	6.103950273151775e-05	Marinomonas ushuaiensis DSM 15871
G001020565	204	4050606	5.036283459808236e-05	Maribacter thermophilus HT7-2
G001602975	204	1289873	0.00015815510519252672	Clostridiales bacterium Firm_02 ASM160297v1
G001632305	204	5897585	3.4590429811524546e-05	Paenibacillus glucanolyticus DSM 5162
G001761365	204	3809314	5.3552949428689786e-05	Polaribacter vadi LPB0003 ASM176136v1
G001927245	204	5043263	4.0450002310012384e-05	Acuticoccus yangtzensis JL1095
G001854245	204	4455399	4.578714498970799e-05	Desulfococcus multivorans DSM 2059 ASM185424v1
G000285595	204	2986769	6.83012311966543e-05	Kurthia senegalensis type strain: JC8E
G000507845	204	2369528	8.609309533375423e-05	Helicobacter macacae MIT 99-5501
G001685435	204	2776927	7.346250009452895e-05	Salimicrobium jeotgali MJ3 ASM168543v3
G000332335	204	8594406	2.3736369913173756e-05	Oscillatoria sp. PCC 10802 ASM33233v1
G000515335	204	4772825	4.274198194989341e-05	Cohnella panacarvi Gsoil 349
G000219805	204	1441470	0.00014152219609148993	Weissella koreensis KACC 15510
G000374545	204	3475815	5.869127096810388e-05	Anaeromusa acidaminophila DSM 3853
G000200595	204	1672681	0.00012195989552102283	Helicobacter felis ATCC 49179
G900091675	204	4965295	4.108517218010209e-05	Butyricimonas sp. Marseille-P2440 PRJEB14540
G001932815	204	3515614	5.802684822622734e-05	Piscirickettsia salmonis PM49811B
G000814825	204	1967093	0.00010370633213579632	Coriobacteriaceae bacterium 68-1-3 ASM81482v1
G000492175	204	3704572	5.506709007140366e-05	Firmicutes bacterium ASF500 Firm_bact_ASF500_V1
G001418655	203	10935515	1.8563368986280026e-05	Streptomyces phaeochromogenes NRRL B-1248
G000321205	203	2772824	7.321056078568275e-05	Alistipes ihumii AP11
G900142805	203	2516660	8.0662465331034e-05	Salinicoccus alkaliphilus DSM 16010
G900119735	202	3137549	6.438146464007414e-05	Marinospirillum alkaliphilum DSM 21637
G001677115	202	3545003	5.698161609454209e-05	Legionella pneumophila Pontiac
G000739915	202	6432241	3.140429595221945e-05	Paenibacillus chitinolyticus NBRC 15660
G000421765	202	3022325	6.683596237995583e-05	Pseudomonas caeni DSM 24390
G001467765	202	3086499	6.544631960029794e-05	Legionella jordanis BL-540
G000513295	202	4365796	4.6268767482493456e-05	Magnetospirillum gryphiswaldense MSR-1 v2 MSR-1
G001442785	202	6391889	3.160255129586887e-05	Lysobacter capsici 55
G900108455	202	1413564	0.00014290120574660928	Fructobacillus pseudoficulneus DSM 15468 IMG-taxon 2600254955 annotated assembly
G900115085	202	4635835	4.357359569527388e-05	Dokdonella immobilis CGMCC 1.7659
G001418015	202	3973985	5.083058944611014e-05	Lacinutrix mariniflava AKS432
G000296695	202	3987205	5.066205524922847e-05	Rheinheimera nanhaiensis E407-8
G000494755	202	9376071	2.15442054566353e-05	Actinoplanes friuliensis DSM 7358
G900106955	202	3886483	5.197501185519144e-05	Aidingimonas halophila DSM 19219
G001648675	202	3087349	6.542830110881536e-05	Legionella jordanis ATCC 33623
G000422925	202	4332940	4.661961624208967e-05	Paludibacterium yongneupense DSM 18731
G000431615	202	2757549	7.325345805278527e-05	Firmicutes bacterium CAG:41 MGS41
G000300515	202	4992479	4.046086122745834e-05	Nitratireductor indicus C115
G000175855	202	3186511	6.339221800897596e-05	Raphidiopsis brookii D9
G000504245	202	5551297	3.6387892775328e-05	Amycolatopsis halophila YIM 93223
G000741705	202	2615078	7.724434988172436e-05	Bifidobacterium psychraerophilum LMG 21775
G001296005	202	5784559	3.4920553148476836e-05	alpha proteobacterium AAP38 ASM129600v1
G000300875	202	3572447	5.6543875948334575e-05	Galbibacter marinus ck-I2-15
G000258495	202	5141552	3.928774813519342e-05	Pedobacter agri PB92
G001270745	202	7266157	2.780011497136657e-05	Jiangella muralis DSM 45357
G000961095	202	5749967	3.513063640191326e-05	Paenibacillus beijingensis DSM 24997
G001889145	202	2370282	8.522192717997268e-05	Corynebacterium pseudotuberculosis I37
G900110565	202	2407645	8.38994120811e-05	Denitrobacterium detoxificans DSM 21843
G000410635	202	5243763	3.8521954558205624e-05	Comamonas sp. B-9 ASM41063v1
G001881495	202	1493003	0.00013529778573787192	Candidatus Rickettsiella isopodorum RCFS May 2013
G000373665	202	8646873	2.3361046241803252e-05	Streptomyces sp. BoleA5 ASM37366v1
G001564995	202	2965290	6.812149907766188e-05	Listeria monocytogenes LM07-01377
G000332075	202	4908825	4.115037712690919e-05	Synechocystis sp. PCC 7509 ASM33207v2
G000525975	202	3216749	6.279632013564006e-05	Listeria rocourtiae FSL F6-920
G000508965	202	3357599	6.016203840899405e-05	Clostridiales bacterium VE202-08 ASM50896v1
G000024545	202	6841557	2.952544281952193e-05	Stackebrandtia nassauensis DSM 44728
G000738005	202	2362816	8.549121048782469e-05	Bifidobacterium crudilactis LMG 23609
G002021195	201	2565112	7.835915156921024e-05	Solemya velum gill symbiont isolate NC-DML12
G000626635	201	5132075	3.9165444776235734e-05	Draconibacterium orientale Draconibacterium orientale type strain FH5T
G001932935	201	3515597	5.717378869079704e-05	Piscirickettsia salmonis AY3864B
G001916865	201	2406810	8.351303177234597e-05	Phascolarctobacterium succinatutens isolate 46_33
G001316435	200	2261881	8.842198152776384e-05	Caloranaerobacter sp. TR13 ASM131643v1
G900116865	200	3666312	5.455073108889805e-05	Butyrivibrio sp. M55 IMG-taxon 2654588120 annotated assembly
G000186705	200	3117324	6.415759157533833e-05	Citromicrobium sp. JLT1363 ASM18670v1
G000511955	200	3216692	6.217567612939007e-05	[Clostridium ultunense] DSM 10521
G001652645	199	3435648	5.792211542043888e-05	Legionella pneumophila D-7632
G000585195	199	2260089	8.804962990395511e-05	Arcobacter lanthieri AF1581
G001005315	199	5356465	3.7151367553041046e-05	Kordia jejudonensis SSK3-3
G000518745	199	2746431	7.245767324939166e-05	Phaseolibacter flectens ATCC 12775
G000766805	199	3012752	6.605256589324312e-05	Polaribacter sp. Hel1_33_49 ASM76680v1
G000195855	198	3268203	6.058375198847807e-05	Mycobacterium leprae TN
G000304215	198	2167304	9.135774215338504e-05	Bifidobacterium asteroides PRL2011
G001553605	198	3699310	5.3523494922026e-05	Desulfovibrio fairfieldensis CCUG 45958
G900061635	198	3365082	5.88395765690108e-05	Legionella pneumophila 2531STDY5467426
G000974365	198	4921400	4.0232454179704964e-05	Geofilum rubicundum JCM 15548
G001039475	198	4256776	4.6514075441131975e-05	Anaerobacillus macyae DSM 16346
G000433375	198	4768711	4.152065411386851e-05	Bacteroides faecis CAG:32 MGS32
G000227525	197	2168870	9.083070907892128e-05	gamma proteobacterium HIMB30 ASM22752v2
G000767615	197	5389285	3.655401412246708e-05	Pandoraea pnomenusa DSM 16536
G900129415	197	3062999	6.431605103364382e-05	Trichococcus flocculiformis DSM 23957
G900156305	197	3052035	6.454709726461198e-05	Edaphobacillus lindanitolerans MNA4
G000427885	196	5735294	3.417435967537148e-05	Glycomyces tenuis DSM 44171
G001656275	196	1896664	0.00010333933685671263	Moraxella catarrhalis MX1
G000497445	196	9782257	2.003627588193604e-05	Streptomyces roseochromogenus subsp. oscitans DS 12.976
G000285555	195	3230817	6.035625044686839e-05	Kurthia massiliensis JC30T
G900116365	195	3892267	5.009933799505533e-05	Zhouia amylolytica CGMCC 1.6114
G001656255	195	1881225	0.00010365586253637922	Moraxella catarrhalis Z18
G000698595	195	8637375	2.2576303564451004e-05	Caballeronia glathei DSM 50014
G001418345	195	2437751	7.99917628994922e-05	Idiomarina woesei DSM 27808 ASM141834v1
G000953655	194	3570857	5.432869476431008e-05	Legionella hackeliae ATCC 35250
G001467745	194	3341467	5.805833186441763e-05	Legionella jamestowniensis JA-26-G1-E2
G000764025	194	3212303	6.039280852397797e-05	Pseudohaliea rubra DSM 19751
G001898335	194	4167186	4.655419748482549e-05	Mucilaginibacter sp. 44-25 ASM189833v1
G000024525	193	8491258	2.2729258727034323e-05	Spirosoma linguale DSM 74
G001015055	193	5693818	3.3896411862830884e-05	Aneurinibacillus tyrosinisolvens LL-002
G000648615	193	3204201	6.023342480699557e-05	Sporolactobacillus terrae DSM 11697
G000226625	193	1638559	0.0001177864208734626	Taylorella asinigenitalis MCE3
G001463995	193	2857459	6.754252641945169e-05	Listeria monocytogenes 2932
G001564695	193	2852662	6.765610506958062e-05	Listeria monocytogenes LM06-00983
G000422345	193	3435542	5.6177453222810255e-05	Spongiibacter marinus DSM 19753
G001027945	192	3419821	5.6143289370993395e-05	Tenacibaculum mesophilum HMG1
G000812875	192	2345236	8.186809344560632e-05	Chryseobacterium solincola DSM 22468
G000224085	192	3842422	4.996848342009285e-05	Muricauda ruestringensis DSM 13258
G000695255	192	4533138	4.2354766168601085e-05	Photobacterium galatheae S2753
G001591125	192	5629433	3.4106454415569025e-05	Vibrio mediterranei NBRC 15635
G000236865	192	2398022	8.00659877182111e-05	Senegalimassilia anaerobia JC110 type strain: JC110
G000214595	192	3261960	5.886031710995843e-05	Methylophaga aminisulfidivorans MP
G000764205	192	4582559	4.189798756546288e-05	Thalassotalea sp. ND16A ASM76420v1
G000153765	192	2992730	6.415547008918279e-05	Mariprofundus ferrooxydans PV-1
G001020955	192	2969361	6.466037642442263e-05	Thioalkalivibrio versutus D301
G900129665	192	3836163	5.005001090933832e-05	Spongiibacterium flavum DSM 22638
G900113025	192	3316135	5.789872848964231e-05	Alteribacillus iranensis DSM 23995
G001932775	192	3285457	5.843935866456325e-05	Piscirickettsia salmonis PM37984A
G000743635	192	2633009	7.292037361057255e-05	Lysinibacillus sp. BF-4 ASM74363v1
G001574705	192	1862040	0.00010311271508667913	Francisella tularensis NO-6/2011
G000012865	192	2401520	7.994936540191213e-05	Carboxydothermus hydrogenoformans Z-2901
G000424265	192	4254596	4.512766899606919e-05	Butyrivibrio sp. WCD3002 ASM42426v1
G001643385	192	1877201	0.00010227993699129715	Butyricicoccus sp. K4410.MGS-46 ASM164338v1
G000463075	192	3414633	5.622859030531246e-05	Lactobacillus plantarum EGD-AQ4
G000422765	192	4391552	4.37203066250838e-05	Neptunomonas japonica DSM 18939
G000747155	192	3056622	6.281444025463403e-05	Arenimonas metalli CF5-1
G000296715	192	6589487	2.9137321311962523e-05	Brevibacillus brevis X23
G900156615	192	3532052	5.435933559302071e-05	Kroppenstedtia eburnea DSM 45196
G001643775	192	2446250	7.848748083801737e-05	Denitrobacterium detoxificans NPOH1
G001244495	192	3453778	5.559129741402024e-05	Clostridium phoceensis GD3
G001917285	192	1228110	0.00015633778733175366	Candidatus Melainabacteria bacterium LEY3_CP_29_8 ASM191728v1
G000878885	192	5973463	3.2142159414061824e-05	Aneurinibacillus migulanus nagano
G001444425	192	3345119	5.739706121067741e-05	Pseudohongiella spirulinae KCTC 32221
G000021325	191	3914947	4.878737821993503e-05	Gluconacetobacter diazotrophicus PA1 5 PAl 5 ASM2132v1
G900044015	191	636713	0.0002999781691280059	Candidatus Hoaglandella endobia isolate HETPER
G000332275	190	5066637	3.750021957365408e-05	Synechococcus sp. PCC 7336 ASM33227v1
G000153725	190	5482983	3.4652669906144154e-05	Pelagibaca bermudensis HTCC2601
G000430025	189	2880663	6.560989605517896e-05	Flavobacterium suncheonense GH29-5 = DSM 17707
G000612445	189	2454642	7.69969714524562e-05	Lactobacillus sucicola DSM 21376 = JCM 15457
