gotu	covered_length	total_length	coverage_ratio	strain
G000382165	604	4000424	0.00015098399569645618	Rheinheimera perlucida DSM 18276
G001014645	604	3945173	0.00015309848262674413	Luteimonas sp. FCS-9 ASM101464v1
G000297025	604	1905398	0.0003169941398070115	Lactobacillus pasteurii DSM 23907 = CRBIP 24.76 type strain:CRBIP 24.76
G001465835	604	3485580	0.00017328536427223016	Planococcus kocurii ATCC 43650
G000337415	602	3328860	0.00018084269089117596	Halorubrum tebenquichense DSM 14210
G000829395	601	2400586	0.00025035553818942544	Lactobacillus hokkaidonensis JCM 18461 LOOC260
G000526635	599	4234633	0.00014145263591909855	Aminobacter sp. J41 ASM52663v1
G000146895	598	2533633	0.00023602471233994822	Mobiluncus mulieris ATCC 35239
G000238915	593	4954410	0.00011969134569000143	Arthrobacter globiformis NBRC 12137
G001679155	592	2194559	0.00026975806984455645	Moraxella nonliquefaciens CCUG 60284
G001399775	590	2338641	0.00025228327049769505	Thermus aquaticus Y51MC23 ASM139977v1
G001434315	590	1832229	0.0003220121502279464	Lactobacillus oligofermentans DSM 15707 = LMG 22743 DSM 15707
G000364605	589	4434130	0.00013283327281789212	Nocardioides sp. Iso805N ASM36460v1
G000022005	589	4042929	0.00014568645652693877	Caulobacter crescentus NA1000
G000816345	587	1517949	0.000386706009226924	Campylobacter volucris LMG 24379
G900104615	587	2580742	0.00022745396478997127	Phocea massiliensis Marseille-P2769
G000183685	586	2268397	0.00025833220551781723	Staphylococcus hominis subsp. hominis C80
G001412105	585	2413873	0.0002423491211012344	Corynebacterium oculi NML 130210
G000495695	583	1426691	0.000408637890054679	uncultured Acidilobus sp. CIS Acidilobus sp. CIS
G001981925	583	1804716	0.0003230425174930571	Lactobacillus curvatus RI-198
G001436315	581	1680526	0.0003457250884544482	Lactobacillus aviarius subsp. aviarius DSM 20655
G001611555	578	3968191	0.0001456583113060838	Anaerosporomusa subterranea RU4
G001868545	575	1982692	0.0002900097443274094	Oenococcus oeni AWRIB402
G001867555	575	1842730	0.00031203703201228614	Oenococcus oeni AWRIB132
G001869885	575	1935032	0.0002971527085856978	Oenococcus oeni AWRIB883
G000152745	572	3172051	0.00018032496955439872	Oceanicaulis sp. HTCC2633 ASM15274v1
G000324445	572	4358986	0.00013122317896868677	Yersinia pestis CMCC90027
G000146165	571	5131424	0.00011127515481082834	Shewanella oneidensis MR-1
G000972995	567	2930706	0.0001934687409791361	Listeria monocytogenes 1KSM
G000406785	567	1766700	0.0003209373408048905	Chloroflexi bacterium oral taxon 439 isolate Chl1-2
G000597805	563	1673184	0.00033648421213686	Campylobacter corcagiensis CIT 045
G000949895	563	6298483	8.938660309156982e-05	Agrobacterium arsenijevicii KFB 330
G000161935	563	1725829	0.0003262200368634436	Lactobacillus coleohominis 101-4-CHN
G000231305	561	3373426	0.00016629977951198574	Leucobacter chromiiresistens JG 31
G000407285	559	2604038	0.00021466660624768147	Enterococcus saccharolyticus subsp. saccharolyticus ATCC 43076 Ente_sacc_ATCC43076_V2
G000568405	558	4572425	0.00012203589998742461	Catenovulum agarivorans DS-2
G000756715	558	2191063	0.00025467090631351087	Jeotgalicoccus saudimassiliensis 13MG44_air
G000260275	556	2454960	0.00022648026851761332	Staphylococcus pettenkoferi VCU012
G001995095	555	3782189	0.0001467404193708987	Oceanospirillum linum ATCC 11336
G000323645	555	4366271	0.00012711075423399052	Yersinia pestis 91
G900093775	555	4607442	0.00012045729495889477	Bacillus glycinifermentans isolate BGLY
G000298295	555	4842844	0.00011460208092600133	Cecembia lonarensis LW9
G001005175	554	5187616	0.00010679279268164799	Mycobacterium elephantis Lipa
G000620665	553	2785891	0.0001985002284726861	Sphingomonas sp. URHD0057 ASM62066v1
G000194985	551	1281836	0.0004298521807781963	Dialister micraerophilus DSM 19965
G001596135	551	5618021	9.807724107830854e-05	Mucilaginibacter sp. PAMC 26640 ASM159613v1
G001311355	551	3101821	0.00017763758772669345	Lactobacillus parafarraginis DSM 18390 = JCM 14109
G000297255	550	3888104	0.00014145712151732566	Nitrolancea hollandica Lb
G001936115	545	1842889	0.00029573132185389356	Actinomyces marimammalium DSM 15383
G000745955	543	2762031	0.00019659446255309952	Alysiella crassa DSM 2578
G001558415	542	4827724	0.00011226822411554596	Vibrio fluvialis ATCC 33809
G001424385	541	3580776	0.00015108456937825768	Curtobacterium sp. Leaf183 Leaf183
G900092135	541	3760249	0.00014387345093370147	Raineyella antarctica LZ-22
G000507845	539	2369528	0.00022747146267104672	Helicobacter macacae MIT 99-5501
G000325145	537	4383307	0.00012251024169650904	Yersinia pestis K11973002
G001808965	536	4330333	0.00012377800968193438	Enterococcus sp. HMSC064A12 ASM180896v1
G000324505	535	4384955	0.00012200809358362857	Yersinia pestis CMCC92010
G001653755	534	3293944	0.00016211568866987417	Dokdonia donghaensis DSW-1 ASM165375v1
G001868185	532	1978057	0.0002689507936323372	Oenococcus oeni AWRIB141
G000524475	531	4709534	0.00011275000881191218	Tomitella biformata AHU 1821
G000243715	528	4395904	0.00012011181317881373	Leptospira broomii serovar Hurstbridge str. 5399
G001982025	528	1810758	0.00029159059355253437	Lactobacillus curvatus RI-124
G000725165	526	1808043	0.000290922284481066	Gilliamella apicola SCGC AB-598-B02
G900101065	525	2277311	0.00023053504769440802	Jeotgalicoccus halophilus CGMCC 1.8911
G000341345	523	3222008	0.0001623211363845155	Corynebacterium halotolerans YIM 70093 = DSM 44683 ASM34134v1
G001435345	523	1667627	0.00031361929256362486	Lactobacillus pontis DSM 8475
G001307035	523	3639179	0.00014371373323488623	Arthrobacter sp. Edens01 ASM130703v1
G000155775	522	2560882	0.0002038360221205038	Glaciecola sp. HTCC2999 ASM15577v1
G000400505	521	4631867	0.0001124816407725006	Dickeya paradisiaca NCPPB 2511
G000975265	521	3215823	0.0001620114042346236	Mycobacterium lepromatosis FJ924
G001434555	520	1548566	0.0003357945350730934	Lactobacillus amylotrophicus DSM 20534
G000163595	520	5267389	9.872063749231355e-05	Serratia odorifera DSM 4582
G000185725	518	3587629	0.0001443850520775699	Segniliparus rugosus ATCC BAA-974
G000317245	513	7360256	6.969866265521199e-05	Fischerella muscicola SAG 1427-1 = PCC 73103
G001427915	513	4163945	0.00012320047454997604	Phycicoccus sp. Root563 Root563
G001428505	508	4939208	0.0001028504974886662	Terrabacter sp. Root181 Root181
G900107845	505	4060055	0.00012438255146789883	Alkalimonas amylolytica CGMCC 1.3430
G900102905	505	3127641	0.00016146354392975408	Albidovulum xiamenense CGMCC 1.10789
G000204565	504	3207592	0.00015712721568079732	Clostridium botulinum BKT015925
G000612845	504	4433668	0.00011367562929835973	Clostridium ihumii AP5
G000332875	503	2772228	0.0001814425076148138	Anaerostipes hadrus DSM 3319
G000414465	502	1572875	0.00031916077247079396	Gardnerella vaginalis JCP8481A
G001816025	502	4830264	0.00010392806687170723	Hafnia sp. HMSC23F03 ASM181602v1
G000176335	502	2287284	0.0002194742760409289	Leptotrichia goodfellowii F0264
G000419445	501	2944984	0.00017011976975087132	Gryllotalpicola ginsengisoli DSM 22003
G000715495	501	5262418	9.520338369167937e-05	Hymenobacter sp. IS2118 ASM71549v1
G000590885	499	4640069	0.00010754150423194138	Erwinia mallotivora BT-MARDI
G000740785	499	3439591	0.00014507538832378617	Paenirhodobacter enshiensis DW2-9
G001485415	498	4240762	0.0001174317257134449	Myroides odoratimimus CCUG39352
G000986785	498	5182058	9.610081554471216e-05	Bacillus campisalis SA2-6
G001702135	498	1452432	0.00034287319475197463	Lactobacillus lindneri TMW 1.481
G900103315	496	3296581	0.00015045891485754482	Prevotella bryantii FB3001
G001612575	494	1732661	0.0002851105900115487	Streptobacillus notomytis AHL 370-1
G001435325	494	2009795	0.00024579621304660423	Lactobacillus intestinalis DSM 6629
G000971295	494	3859784	0.0001279864365467083	Devosia epidermidihirudinis E84
G000429885	489	2617709	0.00018680456842223487	Dermatophilus congolensis DSM 44180 = NBRC 105199 DSM 44180
G000783305	489	5316652	9.19751753547157e-05	Sphingobacteriaceae bacterium DW12 ASM78330v1
G000509365	488	2155647	0.0002263821488397683	Helicobacter fennelliae MRY12-0050
G000632515	487	3622385	0.00013444181112719935	Parageobacillus genomosp. 1 NUB3621 isolate 9A5
G000275785	486	3931278	0.0001236239207708028	Bacillus sp. 916 ASM27578v1
G000415085	485	2656402	0.0001825777875487219	Enterococcus faecalis B83616-1
G000160615	484	2435166	0.00019875441756332012	Mobiluncus mulieris ATCC 35243
G001312845	484	3562239	0.000135869603359011	Lactobacillus collinoides DSM 20515 = JCM 1123
G900100835	483	2748281	0.0001757462210014187	Selenomonas ruminantium WCT3
G000214175	482	4863490	9.910578617412598e-05	Hoyosella subflava DQS3-9A1
G001811135	480	1893491	0.0002535000166359386	Aerococcus sp. HMSC075D05 ASM181113v1
G001428405	480	4548162	0.00010553713785920554	Frateuria sp. Soil773 Soil773
G001305965	478	3771912	0.00012672618025022853	Erythrobacter sp. SG61-1L ASM130596v1
G000816565	477	3608439	0.00013219012431691377	Arthrobacter sp. L77 ASM81656v1
G001420715	476	5297592	8.985214414398088e-05	Bacillus shackletonii LMG 18435
G000204155	475	6732271	7.055568618672658e-05	Verrucosispora maris AB-18-032
G000194605	474	4633577	0.00010229677849315983	Fluviicola taffensis DSM 16823
G000741255	474	1822476	0.00026008572952401017	Bifidobacterium magnum LMG 11591
G001437055	473	1646143	0.0002873383418087007	Lactobacillus secaliphilus DSM 17896
G000701545	473	2760118	0.0001713694849278183	Lachnospiraceae bacterium AC2014 ASM70154v1
G001873625	471	825475	0.0005705805748205579	Candidatus Saccharibacteria bacterium CG2_30_41_52 ASM187362v1
G001428255	470	4827303	9.736285457946186e-05	Agromyces sp. Soil535 Soil535
G000381765	469	2847348	0.000164714674848315	Zimmermannella faecalis ATCC 13722 B187
G000380965	469	5675308	8.263868674616427e-05	Paenibacillus ginsengihumi DSM 21568
G000313915	468	1285866	0.000363957053067738	Catellicoccus marimammalium M35/04/3
G000613805	467	3430348	0.00013613779126782471	Bacteroides paurosaccharolyticus JCM 15092
G001428435	466	3422365	0.000136163150336098	Arthrobacter sp. Soil782 Soil782
G000960475	466	5761811	8.087734915289654e-05	Nocardioides luteus BAFB
G000425345	466	4351767	0.00010708293895330334	Rheinheimera baltica DSM 14885
G000175395	465	2541246	0.00018298110454477844	Clostridium botulinum D str. 1873
G000176155	464	3815101	0.00012162194395377737	Vibrio metschnikovii CIP 69.14
G900103835	463	2916215	0.0001587674434155232	Acetanaerobacterium elongatum CGMCC 1.5012
G000016065	463	4602594	0.00010059544682846238	Shewanella loihica PV-4
G000153025	462	5153226	8.96525787923914e-05	Marinomonas sp. MED121 ASM15302v1
G000469585	462	2825161	0.00016353050321733876	Chrysiogenes arsenatis DSM 11915
G001469895	461	4535949	0.00010163253599191702	Pseudoalteromonas sp. XI10 ASM146989v1
G000025225	461	1809746	0.00025473187950132226	Mageeibacillus indolicus UPII9-5
G002019695	459	5476388	8.381436815652945e-05	[Bacillus] clarkii DSM 8720
G001544335	458	1946900	0.0002352457753351482	Aerococcus urinae NBRC 15544 = CCUG 36881 NBRC 15544
G000688255	458	3600773	0.00012719491064835245	Simplicispira psychrophila DSM 11588
G900104455	457	4130502	0.00011064030473777764	Dendrosporobacter quercicolus DSM 1736
G001064665	457	1899145	0.0002406346013600857	Moraxella catarrhalis 340_MCAT
G000192985	457	1954090	0.00023386845027608758	Moraxella catarrhalis BC1
G000426445	457	4094970	0.00011160032918434079	Brevibacterium album DSM 18261
G000428785	456	2118625	0.00021523393710543395	Conchiformibius kuhniae DSM 17694
G000478905	456	1151074	0.0003961517678272639	Candidatus Pantoea carbekii ASM47890v1
G001406535	455	2660930	0.0001709928483650453	Turicibacter sanguinis 2789STDY5834949
G001750685	455	5817221	7.821604164600244e-05	Geosporobacter ferrireducens IRF9
G001424755	455	3814797	0.00011927240165073004	Marmoricola sp. Leaf446 Leaf446
G000511305	455	5590512	8.138789434670742e-05	Rhodococcus pyridinivorans SB3094
G001487105	455	3069885	0.00014821402104639098	Ruminococcus sp. AT10 Ruminococcus phoceensis
G000760615	454	2084639	0.0002177835107181627	Lactobacillus sp. wkB10 ASM76061v1
G000372885	454	4161309	0.00010910028551112162	Methyloversatilis thermotolerans 3t
G000526735	454	3724077	0.0001219094019806787	Ruminococcus gnavus AGR2154
G001421565	454	4428049	0.00010252822405533453	Agromyces sp. Leaf222 Leaf222
G001420595	454	5315603	8.540893667190721e-05	Bacillus solani FJAT-18043
G000403925	454	748241	0.0006067563792949063	Desulfobulbus sp. oral taxon 041 str. Dsb4
G000321165	454	2331554	0.00019471991641626142	Enorma timonensis GD5
G000421545	454	3730505	0.0001216993409739432	Agromyces italicus DSM 16388
G000024165	453	5306133	8.53729071623346e-05	Candidatus Accumulibacter phosphatis clade IIA str. UW-1
G000819865	453	4540059	9.977843900266494e-05	Aeromonas eucrenophila CECT 4224
G000226565	453	4134229	0.00010957303042477811	Glaciecola nitratireducens FR1064
G001420915	453	4416600	0.0001025675859258253	Agarivorans gilvus WH0801
G001191005	453	6361416	7.121056066762495e-05	Massilia sp. NR 4-1 ASM119100v1
G000015265	453	5293685	8.557365993632036e-05	Nocardioides sp. JS614 ASM1526v1
G000349585	453	3927728	0.00011533385203863404	Dietzia sp. UCD-THP
G001575095	453	3462857	0.0001308168370799025	Acinetobacter haemolyticus JKSF06
G001690515	453	2520134	0.0001797523465022098	Gilliamella apicola Fer4-1
G000217675	453	4052047	0.00011179534689503849	Vibrio anguillarum 775
G001552475	453	2975997	0.00015221789538094293	Microbacterium oleivorans NBRC 103075
G000442645	453	2833547	0.00015987029683996773	Corynebacterium maris DSM 45190
G000270245	453	5683123	7.970969482800213e-05	Microlunatus phosphovorus NM-1
G000017425	453	4094159	0.00011064543414166378	Bacillus cytotoxicus NVH 391-98
G001687565	453	3804624	0.00011906564222903498	Planococcus antarcticus DSM 14505 ASM168756v2
G000432615	453	2777117	0.00016311880270078647	Sutterella wadsworthensis CAG:135 MGS135
G000724485	453	3425208	0.00013225474190180567	Bacillus methanolicus MGA3 ASM72448v1
G000688015	453	2301752	0.00019680660644587252	Eubacterium sp. AB3007 ASM68801v1
G001428485	453	3347721	0.0001353159358261934	Microbacterium sp. Root180 Root180
G000687535	453	1810652	0.00025018612080068397	Helicobacter rodentium ATCC 700285
G000723425	453	6450522	7.022687466223664e-05	Mycobacterium marinum E11
G000725365	453	3577082	0.0001266395346821795	Terribacillus aidingensis MP602
G900089075	453	2434476	0.00018607700383984068	Vaginella massiliensis Marseille-P2517
G001428305	453	3637840	0.0001245244430761111	Janibacter sp. Soil728 Soil728
G001640365	453	3858720	0.00011739644234357507	Candidatus Arsenophonus triatominarum ATi
G000435075	453	2634773	0.00017193132007956662	Bacteroides sp. CAG:770 MGS770
G000219175	453	538294	0.0008415475557966464	Candidatus Moranella endobia PCIT
G001719165	453	3251353	0.0001393266126440285	Erythrobacter litoralis DSM 8509 ASM171916v1
G001552615	453	5646340	8.02289624783488e-05	Millisia brevis NBRC 105863
G001894865	453	5673710	7.984193763868791e-05	Rhodococcus maanshanensis NBRC 100610
G000711725	453	6428469	7.04677894534453e-05	Roseomonas aerilata DSM 19363
G000745545	453	5994497	7.556930965183567e-05	Caulobacter henricii CF287
G900142165	453	4402942	0.00010288575229925809	Hespellia stercorisuis DSM 15480
G000970465	453	5750119	7.878097827192794e-05	Devosia insulae DS-56
G000198775	453	3750138	0.00012079555472358617	Paraburkholderia rhizoxinica HKI 454 isolate B1
G001305115	453	2997790	0.00015111131867142128	Clostridia bacterium UC5.1-1E11 ASM130511v1
G001244495	453	3453778	0.000131160717336204	Clostridium phoceensis GD3
G000091325	453	4962103	9.129193811575456e-05	Shewanella violacea DSS12
G000437995	453	5384454	8.413109295761464e-05	Bacteroides thetaiotaomicron CAG:40 MGS40
G000371425	453	4803668	9.430293683909879e-05	[Clostridium] innocuum 2959
G900111105	453	3294717	0.00013749284081151735	Rosenbergiella nectarea 8N4
G001598255	453	5819413	7.784290271200892e-05	Mitsuaria chitosanitabida NBRC 102408
G001305595	453	7609458	5.9531178173268053e-05	Azospirillum thiophilum BV-S
G000324625	453	4520971	0.00010019971373406288	Yersinia pestis CMCCK100001
G001012655	453	1614827	0.000280525406127096	Lactobacillus jensenii IM11
G001012675	453	1667743	0.00027162458484310834	Lactobacillus jensenii IM59
G000159335	453	1604632	0.0002823077191530519	Lactobacillus jensenii JV-V16
G001742045	453	1675234	0.00027040998451559605	Lactobacillus jensenii TL2937
G000415985	453	3594539	0.00012602450550682577	Haloquadratum walsbyi J07HQW2
G000340375	453	1945158	0.0002328859660757635	Eggerthia catenaformis OT 569 = DSM 20559 OT 569
G000403335	453	4967607	9.119078864330451e-05	Lachnospiraceae bacterium COE1 Lach_bact_COE1_V1
G000210615	453	1966750	0.00023032922333799416	Faecalitalea cylindroides T2-87
G001950115	453	3550411	0.0001275908620156934	Paeniclostridium sordellii CBA7122
G000714545	453	3822068	0.00011852222409439079	Thioclava indica DT23-4
G000814675	453	4532748	9.993937452512251e-05	Pseudoalteromonas distincta ATCC 700518
G001854555	453	4854417	9.33170759743137e-05	Pseudoalteromonas sp. JW3 ASM185455v1
G001406695	453	4283273	0.00010576024456064322	[Clostridium] innocuum 2789STDY5834853
G000423025	453	3330647	0.0001360096101448157	Gordonia shandongensis DSM 45094
G001720135	453	4380693	0.00010340829635858985	Methylobrevis pamukkalensis PK2
G000024965	453	3831380	0.0001182341610594616	Xylanimonas cellulosilytica DSM 15894
G000014285	453	2708355	0.00016726020037993543	Granulibacter bethesdensis CGDNIH1
G000406905	453	1097013	0.00041293950026116374	Chloroflexi bacterium oral taxon 439 isolate Chl1
G000953855	453	3121006	0.00014514550757031546	Mizugakiibacter sediminis skMP5
G001584185	453	5730025	7.905724669613135e-05	Collimonas pratensis Ter91
G000019785	453	4909403	9.22719116764299e-05	Leptothrix cholodnii SP-6
G000333615	453	4936752	9.176073661387081e-05	Ideonella sp. B508-1 ASM33361v1
G000626675	453	3568218	0.0001269541266817218	Corynebacterium glyciniphilum AJ 3170
G000217715	453	4355268	0.0001040119689534605	Halopiger xanaduensis SH-6
G000383535	453	5711547	7.931301274418296e-05	Nocardia sp. 348MFTsu5.1 ASM38353v1
G001955715	453	4264855	0.00010621697572367642	Rhodoferax saidenbachensis DSM 22694
G001432305	453	3632663	0.00012470190601220096	Curvibacter sp. PAE-UM ASM143230v1
G001442785	453	6391889	7.087106800509208e-05	Lysobacter capsici 55
G000411355	453	2792342	0.00016222941172678706	Coprococcus sp. HPP0048 Copr_sp_HPP0048_V1
G001412575	453	2948795	0.0001536220727449687	Limnohabitans sp. 103DPR2 ASM141257v1
G900119735	453	3137549	0.000144380215257196	Marinospirillum alkaliphilum DSM 21637
G001494595	453	5732010	7.902986910350819e-05	Mycobacterium sp. M26 Mycobacterium massilipolynesiensis
G000226215	453	3352817	0.00013511026697848405	Dietzia alimentaria 72
G000518765	453	3587803	0.00012626111299867914	Ruminococcus flavefaciens ATCC 19208
G000420045	453	2424065	0.0001868761770002042	Perlucidibaca piscinae DSM 21586
G000174895	453	4573608	9.904652956702891e-05	Ruminococcus flavefaciens FD-1
G000212335	453	5393591	8.398857087977193e-05	Glaciecola sp. 4H-3-7+YE-5 ASM21233v1
G000008165	453	5228663	8.663782691674717e-05	Bacillus anthracis str. Sterne ASM816v1
G001673105	453	4799517	9.438449744005491e-05	Mycobacterium heraklionense 1245976.6
G000271305	453	5193926	8.72172610853524e-05	Hydrocarboniphaga effusa AP103
G001652485	453	4992805	9.073056127767858e-05	Ochrobactrum pseudogrignonense K8
G001876085	453	2445565	0.00018523326920364005	Corynebacterium diphtheriae ST378-KZN-2015-45466
G000697965	453	7267502	6.233228418788188e-05	Ensifer adhaerens Casida A
G001021505	453	5109749	8.865406108988915e-05	Mycobacterium heraklionense Davo
G000192925	453	1961697	0.0002309225124981075	Moraxella catarrhalis 103P14B1
G001065625	453	1851057	0.00024472504088204737	Moraxella catarrhalis 611_MCAT
G900156915	453	4347501	0.00010419779086882326	Aquibacillus sp. Marseille-P3518 isolate Aquibacillus massiliensis
G000192945	453	1856042	0.0002440677527771462	Moraxella catarrhalis 46P47B1
G001065675	453	1844128	0.00024564455395720904	Moraxella catarrhalis 613_MCAT
G001693435	453	2901642	0.00015611850117967687	Gilliamella apicola wkB7
G000972925	453	4517831	0.00010026935491832253	Mycobacterium sp. UM_Kg1 ASM97292v1
G001719645	453	2357671	0.0001921387674531349	Corynebacterium pseudotuberculosis XH02
G000024385	453	5639016	8.033316450955273e-05	Thermomonospora curvata DSM 43183
G000613245	453	5938932	7.627634059457155e-05	Mycobacterium asiaticum DSM 44297
G000296485	453	2143714	0.00021131550197461043	Actinomyces neuii BVS029A5
G000296835	453	1928135	0.0002349420554058715	Lactobacillus hominis DSM 23910 = CRBIP 24.179 type strain:CRBIP 24.179
G000344135	453	4465464	0.00010144522495310678	Gordonia malaquae NBRC 108250
G000154445	453	2972256	0.00015240948289783923	Intestinibacter bartlettii DSM 16795
G000470655	453	3146160	0.00014398504844000305	Halorhabdus tiamatea SARL4B type strain: SARL4B
G001758225	453	5023713	9.017234861943745e-05	Humibacillus sp. DSM 29435 ASM175822v1
G000157895	453	6577228	6.887399980660546e-05	Mycobacterium kansasii ATCC 12478
G000263355	453	4850682	9.338892963917239e-05	Cellvibrio sp. BR ASM26335v1
G001875905	453	2218671	0.00020417628391050318	Corynebacterium diphtheriae ST378-KZN-2015-45463
G000384115	453	5500153	8.236134522076023e-05	Sporichthya polymorpha DSM 43042
G000324305	453	4340671	0.00010436174499288243	Yersinia pestis CMCC67001
G001436095	453	1807288	0.00025065180535697686	Lactobacillus dextrinicus DSM 20335
G000496075	453	4300776	0.00010532982884949135	Lutibaculum baratangense AMV1
G001868045	453	1890640	0.00023960140481530065	Oenococcus oeni AWRIB117
G001436395	453	2054664	0.0002204740045087664	Lactobacillus malefermentans DSM 5705 = KCTC 3548 DSM 5705
G000347635	453	5413691	8.36767373682761e-05	Paraglaciecola psychrophila 170 ASM34763v1
G000739715	453	2921973	0.00015503223335739243	Falsirhodobacter sp. alg1 ASM73971v2
G001421705	453	4483623	0.00010103436439682819	Xylophilus sp. Leaf220 Leaf220
G001062815	453	1993894	0.00022719362212835788	Moraxella catarrhalis 157.rep2_MCAT
G000711955	453	5780610	7.836543202188005e-05	Nevskia soli DSM 19509
G000337095	453	4384515	0.00010331815491565202	Halogeometricum pallidum JCM 14848
G900142495	453	3687051	0.0001228624176882826	Fibrobacter sp. UWOV1 IMG-taxon 2700988684 annotated assembly
G000799385	453	3018951	0.00015005212075320203	Microbacterium sp. CF335 ASM79938v1
G000025685	453	4012900	0.0001128859428343592	Haloferax volcanii DS2 ASM2568v1
G001940855	453	2848015	0.0001590581510279967	Christensenellaceae bacterium Phil1 ASM194085v1
G001437205	453	2086969	0.00021706120215489544	Lactobacillus selangorensis DSM 13344
G001870485	453	3819538	0.00011860073129263277	Oceanisphaera psychrotolerans LAM-WHM-ZC
G900120415	453	2138714	0.00021180952665947854	Urmitella timonensis Marseille-P2918
G001482195	453	3988191	0.00011358533229727463	Luteimonas abyssi XH031
G000219805	453	1441470	0.0003142625236737497	Weissella koreensis KACC 15510
G001010945	453	2887216	0.00015689854863647196	Erythrobacter luteus KA37
G001690535	453	2551594	0.00017753608136717675	Gilliamella apicola Bif1-4
G001444365	453	4337945	0.0001044273267641706	Colwellia sp. MT41 ASM144436v1
G000526215	453	8787999	5.154757072685147e-05	Nocardia sp. BMG51109 ASM52621v1
G000702165	453	2411783	0.0001878278435497721	Sharpea azabuensis DSM 18934
G001679345	453	1830335	0.0002474956770208732	Moraxella catarrhalis CCUG 57283
G001632285	453	1885013	0.0002403166450310953	Moraxella catarrhalis CCUG 353
G000970345	453	6203810	7.301964437982466e-05	Paraburkholderia andropogonis ICMP2807
G001311195	453	2542116	0.00017819800512643797	Lactobacillus camelliae DSM 22697 = JCM 13995
G000172075	453	4351589	0.0001040999046555178	Shewanella benthica KT99
G000525955	453	3374439	0.00013424453664742495	Listeria weihenstephanensis FSL R9-0317
G000766665	453	1887974	0.0002399397449329281	Moraxella catarrhalis ATCC 25239
G000508325	452	5283728	8.554566018538426e-05	Bacillus vireti LMG 21834
G000383435	450	2631123	0.00017102963259414325	Lactobacillus parabrevis ATCC 53295 RODS-DW
G900129225	448	2659575	0.00016844796631040673	Schwartzia succinivorans DSM 10502
G000325165	447	4399142	0.00010161072318192957	Yersinia pestis K21985002
G000025945	447	3659634	0.00012214336187717134	Desulfotalea psychrophila LSv54
G000015745	442	3608012	0.0001225051357922313	Geobacillus thermodenitrificans NG80-2
G001687365	442	6265340	7.054684981182186e-05	Pararhizobium polonicum F5.1
G000184685	441	4024382	0.00010958204265897223	Intrasporangium calvum DSM 43043
G000435355	441	2206304	0.0001998817932614907	Clostridium sp. CAG:91 MGS91
G000741645	439	1892860	0.0002319241782276555	Bifidobacterium minimum LMG 11592
G000379185	437	2657104	0.00016446477066761405	Capnocytophaga cynodegmi DSM 19736 E6447
G000185365	437	2415788	0.00018089335653625235	Enterococcus italicus DSM 15952 ASM18536v1
G001295905	437	5104122	8.561707576738957e-05	beta proteobacterium AAP51 ASM129590v1
G001429625	435	4407722	9.869043465082417e-05	Nocardioides sp. Soil805 Soil805
G000620645	435	4560838	9.537720918831144e-05	Nocardioides sp. URHA0032 ASM62064v1
G000018785	435	1496992	0.00029058271520489087	Acholeplasma laidlawii PG-8A
G000766865	434	3436956	0.00012627452897273053	Listeria booriae FSL A5-0281
G000979675	432	4095685	0.00010547686162387977	Methanosarcina mazei 3.H.A.1A.2
G000426685	431	4460203	9.663237301082484e-05	Solimonas flava DSM 18980
G000423705	430	4623171	9.300975456023582e-05	Stappia stellulata DSM 5886
G000576575	429	4804251	8.929591730323832e-05	Intrasporangium chromatireducens Q5-1
G000213575	427	3954365	0.0001079819389459496	Dysgonomonas mossii DSM 22836 Dysg_moss_DSM_V1
G000213555	425	5176087	8.210835714314693e-05	Dysgonomonas gadei ATCC BAA-286
G000323825	424	4366616	9.710036330192533e-05	Yersinia pestis CMCC03001
G000295715	424	2565675	0.00016525865512974168	Staphylococcus arlettae CVD059
G001869815	424	1938054	0.0002187761538120197	Oenococcus oeni AWRIB868
G001870015	424	1969879	0.00021524164682196217	Oenococcus oeni AWRIB900
G001868225	424	2047588	0.00020707290724501217	Oenococcus oeni AWRIB151
G001868425	424	1978110	0.00021434601715779203	Oenococcus oeni AWRIB335
G001939485	424	1891607	0.00022414803920687543	Oenococcus oeni AWRIB867
G000154485	423	3235195	0.00013074946023346353	Erysipelatoclostridium ramosum DSM 1402
G001869445	418	2018634	0.00020707072208235868	Oenococcus oeni AWRIB465
G000221565	414	1950550	0.00021224782753582322	Peptoniphilus sp. oral taxon 375 str. F0436
G001897305	414	900471	0.0004597593925845474	Candidatus Saccharibacteria bacterium 47-87 ASM189730v1
G000325285	414	4365909	9.482561363509867e-05	Yersinia pestis MGJZ7
G000750005	412	3457810	0.00011915056061495571	Geobacillus icigianus G1w1
G900115065	411	3072471	0.0001337685530636416	Formivibrio citricus DSM 6150
G000764495	411	3795776	0.00010827825456507445	Nitrincola sp. A-D6 Nitr1.0
G900107615	410	3039002	0.00013491271147567525	Selenomonas ruminantium DSM 2872
G001587505	410	3949593	0.00010380816453745993	Parageobacillus caldoxylosilyticus B4119
G000323565	409	4344510	9.414180195234906e-05	Yersinia pestis 7338
G900101525	409	2508584	0.0001630401852200285	Marinilactibacillus psychrotolerans DSM 19582
G900129155	403	5038537	7.998353490308794e-05	Marinomonas polaris DSM 16579
G900129815	403	2622699	0.0001536585021765746	Asaccharospora irregularis DSM 2635
G000807855	402	6610326	6.081394472829328e-05	Flammeovirga pacifica WPAGA1
