gotu	covered_length	total_length	coverage_ratio	strain
G000382345	1370	6594487	0.00020774929118823042	Massilia niastensis DSM 21313
G001477055	1370	2794220	0.0004902978290900502	Leucobacter chromiiresistens NS354
G001434705	1369	2280237	0.0006003761889663223	Lactobacillus nasuensis JCM 17158 ASM143470v1
G000355905	1369	3311768	0.00041337436680347175	Psychroflexus gondwanensis ACAM 44
G001712755	1368	4894118	0.0002795192106115954	Bacillus luciferensis CH01
G001591905	1367	1994267	0.0006854648850931195	Lactobacillus ruminis DSM 20403 = NBRC 102161
G000219125	1367	4323011	0.0003162147864069742	Acetonema longum DSM 6540
G001425785	1367	6865017	0.00019912550835635221	Rhizobacter sp. Root1221 Root1221
G001639275	1366	2140433	0.0006381886281887824	Methanobrevibacter oralis DSM 7256
G000621405	1366	2944241	0.00046395658507574617	Lachnospiraceae bacterium AC3007 ASM62140v1
G000190755	1364	4848329	0.0002813340431311489	Methylobacter tundripaludum SV96
G000633415	1363	3123278	0.0004364004741172576	Leucobacter sp. PH1c de novo
G001429685	1360	4469718	0.00030426975482569595	Phycicoccus sp. Soil803 Soil803
G000746195	1359	3111058	0.0004368288858645515	Microbacterium sp. UNCCL10 ASM74619v1
G000093025	1359	3059871	0.0004441363704548329	Methylotenera versatilis 301
G900142005	1357	4034121	0.0003363805894766171	Dethiosulfatibacter aminovorans DSM 17477
G000430725	1356	8786776	0.00015432281419260033	Azohydromonas australica DSM 1124
G000383315	1354	4090615	0.00033100157311308936	Cryocola sp. 340MFSha3.1 ASM38331v1
G000518685	1354	2579248	0.0005249592129178737	Eubacterium xylanophilum ATCC 35991
G001192835	1353	4514407	0.0002997071376151951	Lentimicrobium saccharophilum TBC1
G001693745	1351	2570834	0.0005255103985710473	Gilliamella apicola wkB72
G001687195	1351	4041248	0.00033430267085811117	Bacillus velezensis SRCM100730
G000145615	1350	2785752	0.000484608823757463	Thermoanaerobacterium thermosaccharolyticum DSM 571
G001571305	1349	4905774	0.0002749820925301492	Erwinia persicina NBRC 102418
G001586735	1348	4375952	0.00030804725463167787	Ochrobactrum anthropi SUBG007
G000465555	1347	4764584	0.0002827109355192395	Pantoea dispersa EGD-AAK13
G000956475	1346	3953585	0.0003404505025186002	Microbacterium hydrocarbonoxydans SA35
G000975095	1346	2790392	0.00048236950220614165	Demequina aestuarii NBRC 106260
G000508965	1346	3357599	0.0004008817014777524	Clostridiales bacterium VE202-08 ASM50896v1
G900115435	1345	3511834	0.00038299076778686007	Prevotella sp. tf2-5 TF2-5
G000333295	1344	5391770	0.00024926879299376644	Cytophagales bacterium B6 ASM33329v1
G001426545	1344	6501425	0.0002067239105273075	Mycobacterium sp. Root135 Root135
G001562115	1343	4904192	0.0002738473534478259	Alteromonas stellipolaris LMG 21861
G000381765	1342	2847348	0.0004713157647045602	Zimmermannella faecalis ATCC 13722 B187
G000173815	1342	4548960	0.00029501248637051107	Marvinbryantia formatexigens DSM 14469
G000420805	1341	2775456	0.0004831638476704369	Yaniella halotolerans DSM 15476
G001653755	1340	3293944	0.0004068071588345157	Dokdonia donghaensis DSW-1 ASM165375v1
G001425325	1339	3611286	0.0003707820427404531	Leifsonia sp. Root1293 Root1293
G001424105	1339	4318453	0.00031006473846074045	Chryseobacterium sp. Leaf394 Leaf394
G000708885	1336	3559280	0.0003753568137376099	Cellulomonas sp. HZM CelluHZM 1.0
G000304335	1336	3952501	0.00033801382972452126	Microbacterium yannicii PS01
G001544335	1336	1946900	0.000686219117571524	Aerococcus urinae NBRC 15544 = CCUG 36881 NBRC 15544
G000014565	1334	9702737	0.00013748697918948024	Rhodococcus jostii RHA1
G000230695	1333	4225490	0.00031546637194739544	Rhodanobacter denitrificans 2APBS1
G000429585	1333	2267201	0.0005879496348140284	Atopococcus tabaci DSM 17538
G000172975	1332	2576359	0.0005170086932760535	Dethiosulfovibrio peptidovorans DSM 11002
G000312125	1332	3009940	0.00044253373821405076	Timonella senegalensis JC301
G001693675	1331	7590758	0.0001753448074619162	Streptomyces clavuligerus F613-1
G001262595	1331	6299243	0.00021129523023639507	Methylobacterium sp. ARG-1 ASM126259v1
G000242715	1327	11005945	0.0001205712003830657	Streptomyces acidiscabies 84-104
G001653295	1326	2335383	0.0005677869540028338	Corynebacterium pseudotuberculosis E55
G000024345	1324	7579488	0.000174681983796267	Kribbella flavida DSM 17836
G000956575	1323	3922504	0.00033728455088892197	Microbacterium ketosireducens DSM 12510
G000016645	1321	6096872	0.0002166684818050961	Flavobacterium johnsoniae UW101
G000429785	1320	3425989	0.00038529020379224804	Chitinibacter tainanensis DSM 15459
G000368865	1319	3388822	0.0003892207970793391	Acinetobacter bouvetii DSM 14964 = CIP 107468
G001461845	1319	4006259	0.0003292348298000703	Bacillus velezensis NRRL B-4257
G001713665	1318	3844604	0.0003428181419984997	Acinetobacter pittii UKK-0540
G000950095	1317	4709666	0.00027963766432693955	Photobacterium kishitanii ATCC BAA-1194
G000429205	1317	2130987	0.0006180234792610184	Actinotignum schaalii DSM 15541
G900114365	1317	4929248	0.0002671807139750323	Porphyromonadaceae bacterium KH3CP3RA IMG-taxon 2651870357 annotated assembly
G000372885	1316	4161309	0.0003162466425828988	Methyloversatilis thermotolerans 3t
G000255935	1314	2337657	0.0005621012834645972	Corynebacterium pseudotuberculosis P54B96
G000972495	1314	6356977	0.00020670202204601339	Hymenobacter terrenus MIMtkLc17
G000143625	1311	2067400	0.0006341298249008416	Candidatus Regiella insecticola LSR1
G000759715	1310	2968736	0.0004412652388087051	Lysinimicrobium mangrovi NBRC 105856
G000691805	1310	2129476	0.000615174812958681	Weissella oryzae SG25
G000763785	1310	3423189	0.0003826840995340894	Paracoccus sanguinis 4681
G000760615	1309	2084639	0.0006279264659252754	Lactobacillus sp. wkB10 ASM76061v1
G000021705	1306	2169363	0.0006020200399840875	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum) T5A
G000488215	1305	2668938	0.0004889585295724366	Acinetobacter nectaris CIP 110549
G000022125	1304	2873437	0.0004538119332353554	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774
G001310225	1304	3994770	0.0003264268030449813	Algibacter alginolytica HZ22
G900109135	1303	3090512	0.0004216129883980389	Trichococcus sp. DSM 22150 IMG-taxon 2619618824 annotated assembly
G000709435	1301	1654902	0.0007861492704703964	Candidatus Arthromitus sp. SFB-mouse-NL ASM70943v1
G000814685	1300	3040550	0.00042755422538685433	Sphingobacterium sp. T2 ASM81468v1
G000813025	1299	1943931	0.0006682335947109234	Lactobacillus ruminis DPC 6832
G001439915	1299	4836444	0.00026858576259747866	Bacillus humi DSM 16318
G001868195	1298	1935183	0.0006707375994931745	Oenococcus oeni AWRIB147
G000324485	1297	4264825	0.00030411564366650447	Yersinia pestis CMCC92004
G000620105	1297	4039307	0.00032109468282554406	Microvirgula aerodenitrificans DSM 15089
G000696615	1297	4168037	0.00031117765989121496	Bacillus subtilis E72
G000612665	1297	4566707	0.00028401209011219683	Bacillus dielmoensis isolate FF4
G900101065	1296	2277311	0.0005690922320227672	Jeotgalicoccus halophilus CGMCC 1.8911
G000241855	1295	2337938	0.0005539069042891642	Corynebacterium pseudotuberculosis 3/99-5
G000019945	1295	5848997	0.00022140548199973433	Methylobacterium populi BJ001
G000718085	1295	3451363	0.0003752140820887284	Mycetocola saprophilus NRRL B-24119
G000378405	1292	3964271	0.0003259111195980295	Succinimonas amylolytica DSM 2873
G000431895	1290	2597868	0.0004965610261953264	Eubacterium sp. CAG:603 MGS603
G000753855	1290	2623309	0.0004917453490991721	Thermoactinomyces sp. Gus2-1 ASM75385v1
G000711875	1290	5149006	0.00025053379234749387	Andreprevotia chitinilytica DSM 18519
G900107075	1289	2280545	0.0005652157707916309	Acidaminococcus fermentans WCC6
G000223155	1289	2866283	0.0004497113509028941	Bacillus coagulans XZL4
G000253275	1288	3563292	0.00036146350060561975	Flavobacterium branchiophilum FL-15
G000270205	1288	1620005	0.000795059274508412	Candidatus Arthromitus sp. SFB-mouse-Japan isolate mouse isolate
G001617355	1287	4131704	0.00031149375657113867	Rhodanobacter thiooxydans FW104-T7
G000759025	1286	7868778	0.00016343071312978965	Phaeodactylibacter xiamenensis KD52
G001307195	1281	3054269	0.00041941295936932864	Acinetobacter equi 114
G000226565	1280	4134229	0.000309610328794075	Glaciecola nitratireducens FR1064
G000023225	1280	3942657	0.00032465416088693486	Desulfomicrobium baculatum DSM 4028
G000576595	1278	4636528	0.00027563728721146513	Intrasporangium oryzae NRRL B-24470
G001436705	1278	2459509	0.0005196159070773882	Lactobacillus sucicola DSM 21376 = JCM 15457 DSM 21376
G000227175	1278	2337606	0.0005467131757875364	Corynebacterium pseudotuberculosis 42/02-A
G000759675	1276	6372252	0.00020024317933440173	Bacillus niacini F8
G900119185	1276	5026272	0.00025386608603752443	Sinomicrobium oceani CGMCC 1.12145
G001932855	1276	3515553	0.0003629585445021025	Piscirickettsia salmonis AY6297B
G001274715	1275	6348994	0.00020081921639869245	Aneurinibacillus migulanus DSM 2895 ASM127471v1
G001867465	1274	1898461	0.000671069882394213	Oenococcus oeni AWRIB1116
G000768705	1270	3987063	0.0003185302063197898	Knoellia sinensis KCTC 19936
G000333335	1264	4878673	0.00025908684595175776	Sphingomonas-like bacterium B12 ASM33333v1
G000715205	1264	3736192	0.0003383123779505978	Bacillus zhangzhouensis DW5-4
G000567965	1261	2975051	0.0004238582800765432	Listeria monocytogenes serotype 1/2a str. 01-1280
G000368585	1261	3458264	0.0003646338162731359	Acinetobacter venetianus RAG-1 = CIP 110063
G000433175	1261	2720906	0.0004634485719095037	Prevotella sp. CAG:1058 MGS1058
G001552475	1261	2975997	0.0004237235454202407	Microbacterium oleivorans NBRC 103075
G000233915	1261	3452554	0.00036523686523078276	Pseudoxanthomonas spadix BD-a59
G001899705	1260	6323005	0.00019927233965495836	Sphingobacterium sp. 40-24 ASM189970v1
G000297215	1259	3029115	0.0004156329488976153	Piscirickettsia salmonis LF-89 = ATCC VR-1361 LF-89 ASM29721v2
G000688475	1257	4210445	0.00029854326561681724	Cellulomonas sp. URHE0023 ASM68847v1
G000384315	1256	9111009	0.00013785520352356144	Amycolatopsis nigrescens CSC17Ta-90
G900102515	1255	4194792	0.0002991805076389962	Butyrivibrio sp. INlla14 IMG-taxon 2593339224 annotated assembly
G000382485	1254	3185459	0.00039366383306142067	Sphingomonas sp. Mn802worker Mn802
G000497425	1248	8726876	0.0001430065008371839	Streptomyces niveus NCIMB 11891
G000428765	1247	2579573	0.00048341334011481747	Brevundimonas aveniformis DSM 17977
G900104605	1246	2390301	0.0005212732622376847	Tidjanibacter massiliensis Marseille-P3084
G000612805	1246	4068163	0.00030628074637127373	Bacillus ndiopicus isolate FF3
G001436475	1246	2008484	0.0006203683972588281	Lactobacillus ruminis DSM 20403 = NBRC 102161 DSM 20403 ASM143647v1
G000470775	1243	2686418	0.00046269791223852726	Leifsonia xyli subsp. cynodontis DSM 46306
G000956465	1240	4524280	0.0002740767591749405	Microbacterium trichothecenolyticum DSM 8608
G001012775	1239	6215362	0.00019934478474463755	Brevibacillus formosus DSM 9885
G000806225	1238	2708758	0.00045703602905833594	Thermoanaerobacter sp. YS13 ASM80622v2
G001315205	1237	5156544	0.00023988935224832756	Vibrio sp. JCM 18905 ASM131520v1
G000250875	1237	2376899	0.0005204259836030054	Sutterella parvirubra YIT 11816
G001306415	1235	3883802	0.0003179873742276254	Croceitalea dokdonensis DOKDO 023
G000347775	1234	4033468	0.0003059401983603192	Marinobacter santoriniensis NKSG1
G900099695	1232	4534676	0.00027168423940321205	Propionivibrio dicarboxylicus DSM 5885
G000424485	1232	4276742	0.00028806975029122635	Butyrivibrio sp. WCD2001 ASM42448v1
G000307305	1232	3827067	0.0003219175415533619	Enterobacteriaceae bacterium B14 ASM30730v1
G001481755	1231	2335773	0.0005270203911082113	Corynebacterium pseudotuberculosis E56
G000285535	1230	4657724	0.000264077476467047	Bacillus timonensis MM10403188
G000297115	1229	2638447	0.00046580431594798	Caloramator australicus RC3
G001937155	1229	4110743	0.0002989727161245546	Salinicola sp. MH3R3-1 ASM193715v1
G000169175	1228	9771226	0.00012567511999006062	Microscilla marina ATCC 23134
G000980455	1228	2061532	0.0005956735088274158	Heliobacterium sp. N15.MGS-306 ASM98045v1
G000375865	1228	611024	0.002009741024902459	Sulfurovum sp. SCGC AAA036-F05 SCGC AAA036-F5
G000421545	1227	3730505	0.0003289098928965381	Agromyces italicus DSM 16388
G001434665	1222	2173857	0.0005621344918271994	Lactobacillus tucceti DSM 20183
G000421005	1222	3040979	0.0004018442744918659	Clostridiales bacterium NK3B98 ASM42100v1
G000259095	1221	4598615	0.0002655147256293471	Citreicella sp. 357 ASM25909v1
G000702005	1220	2867049	0.0004255246422366691	Selenomonas sp. ND2010 ASM70200v1
G000956535	1219	3047473	0.0004000035439198313	Microbacterium ginsengisoli DSM 18659
G000382165	1218	4000424	0.00030446772642099936	Rheinheimera perlucida DSM 18276
G001917285	1217	1228110	0.0009909535790767927	Candidatus Melainabacteria bacterium LEY3_CP_29_8 ASM191728v1
G001956915	1216	4245395	0.0002864280002214164	Monashia flava MUSC 78
G001313065	1214	4694667	0.0002585912909264917	Silvimonas sp. JCM 19000 ASM131306v1
G000466385	1213	5313859	0.00022827101735292563	Aneurinibacillus aneurinilyticus ATCC 12856
G000436695	1211	3149457	0.0003845107267697257	Prevotella sp. CAG:1185 MGS1185
G000297555	1209	3825949	0.000316000030319275	Paenisporosarcina sp. TG-14 ASM29755v1
G001642875	1208	6529821	0.0001849974141710776	Planctomycetaceae bacterium FC18 ASM164287v1
G000619925	1207	2869490	0.00042063223778441466	Treponema sp. C6A8 ASM61992v1
G001005305	1205	4031603	0.0002988885562392924	Kordia zhangzhouensis MCCC 1A00726
G000186245	1205	2101285	0.0005734586217481208	Nitratifractor salsuginis DSM 16511
G001426435	1203	3839507	0.0003133214759082351	Angustibacter sp. Root456 Root456
G001562415	1202	3094505	0.0003884304597989016	Thermotalea metallivorans B2-1
G000308195	1201	3916977	0.00030661400360533134	Pusillimonas noertemannii BS8
G000153145	1201	2772187	0.0004332319572958101	marine actinobacterium PHSC20C1 ASM15314v1
G000695055	1200	5156544	0.00023271400379789255	Vibrio sp. JCM 18905 ASM69505v1
G001046875	1199	3809986	0.00031469931910510957	Tetrasphaera jenkinsii Ben 74
G001442785	1199	6391889	0.0001875814802165682	Lysobacter capsici 55
G000171335	1199	2686047	0.000446380871220794	Epulopiscium sp. 'N.t. morphotype B' N.t. morphotype B
G000221625	1198	2335323	0.0005129911365579836	Corynebacterium pseudotuberculosis PAT10
G000333455	1198	5516813	0.00021715436067889197	Rhodopseudomonas sp. B29 ASM33345v1
G000725025	1195	1862817	0.0006415015538294959	Oenococcus oeni OM22
G001050535	1193	4264973	0.0002797204108912296	Tetrasphaera australiensis Ben110
G000733855	1193	4526071	0.00026358402243358535	Methylomicrobium agile ATCC 35068
G000582785	1193	3874680	0.0003078963940247969	Candidatus Blastococcus massiliensis AP3
G000324985	1193	4399336	0.0002711772867541829	Yersinia pestis I160001
G000153025	1192	5153226	0.0002313114154124038	Marinomonas sp. MED121 ASM15302v1
G000012405	1192	3642249	0.0003272703211669493	Thermobifida fusca YX
G000612605	1191	4548084	0.00026186851430184667	Pantoea septica isolate FF5
G000017545	1190	1948941	0.0006105880065122546	Fervidobacterium nodosum Rt17-B1
G000422405	1189	3115873	0.00038159450016095006	Microbacterium luticocti DSM 19459
G000259075	1189	4982627	0.0002386291408126677	Marinilabilia salmonicolor JCM 21150 ASM25907v1
G000953015	1187	1754988	0.0006763579010226851	Candidatus Methylopumilus turicensis MMS-10A-171
G000723565	1184	1978091	0.0005985568914675816	Saccharibacter sp. AM169 AM168
G000612445	1183	2454642	0.0004819440064987073	Lactobacillus sucicola DSM 21376 = JCM 15457
G900115355	1182	3061734	0.00038605574488182186	Pseudobutyrivibrio sp. JW11 IMG-taxon 2623620483 annotated assembly
G001564695	1181	2852662	0.00041399927506308143	Listeria monocytogenes LM06-00983
G000622025	1181	3554992	0.0003322089051114602	Lachnospiraceae bacterium AD3010 ASM62202v1
G000269865	1181	3736359	0.0003160831172807538	Fictibacillus macauensis ZFHKF-1
G000953855	1179	3121006	0.0003777628110936025	Mizugakiibacter sediminis skMP5
G001418685	1177	2331098	0.0005049122773903114	Apibacter mensalis R-53146 ASM141868v1
G000383955	1176	6546036	0.00017965070769546639	Rudanella lutea DSM 19387
G001437355	1176	1537173	0.0007650407598884445	Weissella viridescens DSM 20410
G000311725	1176	4967913	0.00023671912128895976	Bacillus massiliosenegalensis JC6
G000374805	1172	4151628	0.0002822988957584832	Chitiniphilus shinanonensis DSM 23277
G900101525	1172	2508584	0.0004671958363762186	Marinilactibacillus psychrotolerans DSM 19582
G000424465	1171	3372542	0.00034721583897250204	Butyrivibrio hungatei NK4A153
G001746795	1168	3515597	0.00033223375716841263	Piscirickettsia salmonis AY3800B
G000799285	1167	3604039	0.00032380337726645023	Herbiconiux sp. YR403 ASM79928v1
G000327045	1165	4137521	0.00028156956786442894	Thioflavicoccus mobilis 8321
G000767165	1165	3183361	0.0003659654057456883	Cellulomonas bogoriensis 69B4 = DSM 16987 69B4
G001436735	1161	1919106	0.000604969188778525	Lactobacillus cacaonum DSM 21116
G000831385	1161	2915920	0.0003981590715794672	Nonlabens marinus S1-08
G000436855	1160	3530863	0.0003285315799565149	Bacteroides finegoldii CAG:203 MGS203
G001461825	1159	4034335	0.00028728402574401977	Bacillus velezensis NRRL B-41580
G000701345	1158	6793945	0.00017044588968559505	Bradyrhizobium sp. URHD0069 ASM70134v1
G000013985	1158	3373713	0.0003432420007273885	Sphingopyxis alaskensis RB2256
G900106615	1156	3206179	0.0003605537931600201	Lachnospiraceae bacterium KHCPX20 IMG-taxon 2651870364 annotated assembly
G000967245	1155	1810599	0.0006379104373745926	Lactobacillus mellis Hon2
G000711315	1155	2609305	0.00044264660513048494	Hydrogenovibrio marinus DSM 11271
G000283555	1154	1515556	0.0007614367268513997	Candidatus Arthromitus sp. SFB-rat-Yit ASM28355v1
G000431495	1154	2435306	0.00047386242221716696	Firmicutes bacterium CAG:791 MGS791
G000364605	1153	4434130	0.00026002846105098405	Nocardioides sp. Iso805N ASM36460v1
G001028025	1153	5014239	0.0002299451621671803	[Eubacterium] fissicatena KCTC 15010
G001868405	1153	1939222	0.0005945683371991448	Oenococcus oeni AWRIB334
G000980735	1152	1246945	0.0009238579087289335	bacterium T1.2 ASM98073v1
G000296405	1152	2118285	0.0005438361693539821	Turicella otitidis ATCC 51513 Turi_otit_ATCC_51513_V1
G000265385	1152	3520671	0.0003272103527992249	Aequorivita sublithincola DSM 14238
G001054655	1152	5826065	0.00019773208846794534	Bacillus sp. 220_BSPC ASM105465v1
G000512895	1150	2943336	0.0003907131227967177	Dehalobacter restrictus DSM 9455 PER-K23
G000247645	1149	3109262	0.0003695410679447406	Salinibacterium sp. PAMC 21357 ASM24764v2
G001989595	1149	2338093	0.000491426132322367	Corynebacterium pseudotuberculosis PA04
G000428465	1149	5586102	0.00020568904756841175	Chitinimonas koreensis DSM 17726
G000429665	1146	4025691	0.0002846716253184857	Azovibrio restrictus DSM 23866
G000828715	1146	3811479	0.0003006706845295488	Winogradskyella sp. PG-2 ASM82871v1
G000379665	1146	4770838	0.00024020937202227365	Butyricimonas synergistica DSM 23225
G001868045	1142	1890640	0.0006040282655608683	Oenococcus oeni AWRIB117
G000526215	1140	8787999	0.00012972236341856662	Nocardia sp. BMG51109 ASM52621v1
G001761365	1140	3809314	0.00029926648210150175	Polaribacter vadi LPB0003 ASM176136v1
G000010325	1140	1877931	0.0006070510577864682	Nitratiruptor sp. SB155-2 ASM1032v1
G001406535	1137	2660930	0.0004272942166836407	Turicibacter sanguinis 2789STDY5834949
G001425085	1136	3867359	0.0002937405087037433	Leifsonia sp. Root4 Root4
G000970855	1136	2020254	0.0005623055318786647	Lactobacillus helsingborgensis Bma5
G000371465	1130	3505620	0.00032233955762461417	Clostridium colicanis 209318
G001932935	1129	3515597	0.0003211403354821386	Piscirickettsia salmonis AY3864B
G001418105	1128	4166348	0.00027074070624921395	Lacinutrix himadriensis E4-9a
G001431705	1128	1995738	0.0005652044506844084	Ferrovum sp. JA12 FMY
G001280145	1127	6957317	0.00016198773176498928	Asanoa ferruginea NRRL B-16430
G000377745	1126	4068866	0.0002767355818549935	Gilvimarinus chinensis DSM 19667
G000196875	1126	4061296	0.00027725139955324607	Halomonas elongata DSM 2581 type strain: DSM 2581
G001869945	1125	1901973	0.0005914910464028669	Oenococcus oeni AWRIB887
G900115805	1124	3607666	0.00031155877511942625	Psychrobacillus psychrotolerans DSM 11706
G000733585	1123	4603851	0.00024392622610940276	Lysinibacillus sphaericus NRS1693
G000187005	1121	2355186	0.0004759708999628904	Thermus scotoductus SA-01
G001682255	1120	2337201	0.0004792056823525234	Corynebacterium pseudotuberculosis T1
G001939485	1120	1891607	0.0005920891601691049	Oenococcus oeni AWRIB867
G000513955	1119	3346704	0.0003343588199016107	Pseudoxanthomonas suwonensis J47
G001423695	1115	4157793	0.0002681711186680049	Leifsonia sp. Leaf336 Leaf336
G000091545	1115	2116056	0.0005269236730974984	Thermus thermophilus HB8
G001311255	1114	2248882	0.0004953572486239829	Lactobacillus nasuensis JCM 17158 ASM131125v1
G001428485	1108	3347721	0.00033097142802521477	Microbacterium sp. Root180 Root180
G000178255	1107	2953411	0.00037482084274758915	Turicibacter sanguinis PC909
G900092135	1105	3760249	0.0002938635180808505	Raineyella antarctica LZ-22
G000153225	1103	2763458	0.00039913760223603907	Polaribacter irgensii 23-P
G000513115	1103	4538064	0.00024305518829174732	Bacillus hemicellulosilyticus JCM 9152 ASM51311v1
G001867915	1102	1890232	0.0005829972193889427	Oenococcus oeni AWRIB346
G000177615	1100	5340989	0.00020595436538064393	Frankia symbiont of Datisca glomerata 4085684
G000236705	1100	4000057	0.0002749960813058414	Owenweeksia hongkongensis DSM 17368
G001313205	1099	2595250	0.000423465947403911	Lactobacillus kimchicus JCM 15530 ASM131320v1
G000747645	1099	4076504	0.00026959374993867295	Bacillus subtilis Miyagi-4
G000425105	1098	2677837	0.00041003242542395226	Agrococcus lahaulensis DSM 17612
G000323565	1098	4344510	0.00025273275927549944	Yersinia pestis 7338
G000986655	1096	3634690	0.0003015387832249793	Bacillus sp. L_1B0_12 ASM98665v1
G001594145	1094	3838211	0.0002850286240125934	Branchiibius sp. NY16-3462-2 ASM159414v1
G000321205	1093	2772824	0.00039418297014163177	Alistipes ihumii AP11
G001463995	1093	2857459	0.00038250767552570306	Listeria monocytogenes 2932
G001029445	1093	5078735	0.0002152110712608553	Photobacterium aquae CGMCC 1.12159
G001598935	1092	3263973	0.00033456159104257294	Parageobacillus toebii NBRC 107807
G001550135	1092	4807552	0.0002271426289304827	Pseudoalteromonas shioyasakiensis JCM 18891
G900142915	1091	7213459	0.000151245054557044	Mucilaginibacter sp. OK098 IMG-taxon 2609459642 annotated assembly
G000024365	1090	6060298	0.00017985914224020007	Nakamurella multipartita DSM 44233
G001995095	1089	3782189	0.000287928498549385	Oceanospirillum linum ATCC 11336
G001403875	1089	5924107	0.00018382517398824835	Paenibacillus ihumii AT5
G001443605	1085	4812386	0.00022545988621860342	bacterium L21-Spi-D4 ASM144360v1
G001438705	1085	1334438	0.000813076366230578	Weissella kandleri DSM 20593
G000265405	1085	4196595	0.00025854293778646736	Belliella baltica DSM 15883
G001029285	1084	4637866	0.00023372818447104767	Desulfosporosinus acididurans M1
G000775575	1084	3310887	0.00032740471058057853	Planococcus sp. CAU13 ASM77557v1
G000265505	1082	4919337	0.00021994833856676214	Bernardetia litoralis DSM 6794
G001598375	1082	4836455	0.0002237175782675534	Novosphingobium capsulatum NBRC 12533
G000969445	1080	3497719	0.0003087726601250701	Devosia chinhatensis IPL18
G000292245	1079	4370295	0.00024689408838533784	Bacillus alcalophilus ATCC 27647 = CGMCC 1.3604 AV1934
G000332995	1078	4915471	0.00021930756991547708	Gordonia amicalis NBRC 100051 = JCM 11271 NBRC 100051
G001916175	1078	1784841	0.0006039753681140225	Clostridium sp. CAG:245_30_32 ASM191617v1
G000091985	1077	1578097	0.0006824675542758145	Helicobacter mustelae 12198
G000712595	1076	4643113	0.00023174107543796587	Bacillus manliponensis JCM 15802
G000276685	1076	1732123	0.0006212029977085922	Taylorella equigenitalis ATCC 35865
G001869985	1075	1946661	0.0005522276349092112	Oenococcus oeni AWRIB889
G001969175	1074	2362226	0.00045465590506581503	Corynebacterium pseudotuberculosis MB44
G000469585	1074	2825161	0.00038015532566108623	Chrysiogenes arsenatis DSM 11915
G001418015	1073	3973985	0.00027000605185978306	Lacinutrix mariniflava AKS432
G001439965	1073	5308781	0.0002021179626735403	Bacillus farraginis DSM 16013
G000325145	1073	4383307	0.00024479234514032444	Yersinia pestis K11973002
G000024525	1072	8491258	0.00012624748888798339	Spirosoma linguale DSM 74
G000743525	1071	2661738	0.0004023686779089452	Sulfurospirillum sp. SCADC ASM74352v1
G001592125	1070	3502678	0.000305480549453875	Microbacterium hominis NBRC 15708
G000255455	1069	4257070	0.0002511116800992232	Aquimarina agarilytica ZC1
G000195775	1068	5467640	0.00019533107519880606	Rhodopseudomonas palustris CGA009
G000717135	1068	10971538	9.734277910717713e-05	Catenuloplanes japonicus NRRL B-16061
G000190735	1067	4635236	0.0002301932415091702	Pseudopedobacter saltans DSM 12145
G001552435	1067	3293902	0.000323931920257494	Kribbia dieselivorans NBRC 106261
G900109475	1067	4734478	0.00022536803423735415	Butyrivibrio sp. ob235 OB235
G001630765	1066	3505372	0.0003041046713444393	Dietzia maris DSM 43672
G000378245	1066	5925983	0.000179885767475202	Azoarcus toluclasticus ATCC 700605 MF63
G000701465	1065	2948319	0.00036122278491574353	Paraoerskovia marina DSM 21750
G001725075	1065	4983728	0.00021369545047402266	Microcystis aeruginosa NIES-98
G000403355	1065	2955616	0.0003603309766898	Enterorhabdus caecimuris B7
G001971785	1064	3752836	0.0002835189174267141	Seonamhaeicola sp. S2-3 ASM197178v1
G000196675	1062	7303989	0.0001453999999178531	Pseudonocardia dioxanivorans CB1190
G000435175	1061	1456949	0.0007282341386005962	Clostridium sp. CAG:245 MGS245
G000622005	1061	2780749	0.0003815518768504457	Anaerovibrio sp. RM50 ASM62200v1
G000013365	1060	5331656	0.0001988125265395967	Rhodopseudomonas palustris HaA2
G001603145	1059	2694296	0.0003930525821958686	Spirochaetales bacterium Spiro_07 ASM160314v1
G000730365	1058	2338139	0.000452496622313729	Corynebacterium pseudotuberculosis 48252
G000504245	1058	5551297	0.00019058609186285656	Amycolatopsis halophila YIM 93223
G001469845	1056	4038999	0.0002614509189034214	Sphingomonas sp. WG ASM146984v1
G000355675	1054	3920328	0.00026885505498519514	Thalassolituus oleivorans MIL-1
G000258175	1054	4776006	0.00022068648992484515	Saccharomonospora xinjiangensis XJ-54
G001027945	1054	3419821	0.00030820326560951583	Tenacibaculum mesophilum HMG1
G000972995	1052	2930706	0.00035895787567910255	Listeria monocytogenes 1KSM
G000521175	1051	5851275	0.00017961897193346748	Aphanizomenon flos-aquae NIES-81
G001867835	1049	1886021	0.0005561974124360228	Oenococcus oeni AWRIB333
G000433295	1049	2799714	0.00037468112814380327	Coprococcus eutactus CAG:665 MGS665
G000756355	1047	1874188	0.000558641929198138	Leuconostoc mesenteroides P45
G000527015	1046	5460379	0.00019156179452012396	Bacillus flexus 27Col1.1E
G000497245	1044	3590176	0.0002907935432691879	Sporolactobacillus laevolacticus DSM 442
G000467125	1043	4745539	0.0002197853605249056	Vibrio proteolyticus NBRC 13287
G001567405	1043	3578419	0.00029146950091646617	Bacteroidetes bacterium OLB8 ASM156740v1
