gotu	covered_length	total_length	coverage_ratio	strain
G900048035	388	938041	0.00041362797574946085	Candidatus Gullanella endobia isolate GEFVIR
G000156335	388	4527951	8.56899732351344e-05	Roseobacter sp. GAI101 ASM15633v1
G000156015	388	2496039	0.00015544628910045075	Butyrivibrio crossotus DSM 2876
G000428145	388	3968450	9.777117010419685e-05	Chitinilyticum litopenaei DSM 21440
G001592145	388	4004833	9.688294118631164e-05	Xylanimicrobium pachnodae JCM 13526 = NBRC 107786
G000379845	387	2427214	0.00015944205990901501	Moraxella boevrei DSM 14165
G001870675	387	3504907	0.00011041662446393015	Roseinatronobacter thiooxidans ALG1
G001612765	387	7124189	5.432197264839549e-05	Nocardia arthritidis NBRC 100137
G000585195	386	2260089	0.0001707897343865662	Arcobacter lanthieri AF1581
G001643245	385	4042194	9.524530490124917e-05	[Bacillus] aminovorans DSM 4337
G000454065	385	4433503	8.68387818842121e-05	Brevibacillus thermoruber 423
G000750535	385	1390397	0.00027689933162974314	Weissella ceti WS105
G000521805	385	3342098	0.00011519710074330556	Marinomonas ushuaiensis DSM 15871
G000621425	384	3476318	0.00011046170114471691	Lachnospiraceae bacterium AB2028 ASM62142v1
G001296005	384	5784559	6.638362578720349e-05	alpha proteobacterium AAP38 ASM129600v1
G000753795	384	4215794	9.108604452684359e-05	Shewanella mangrovi YQH10
G000300295	383	3450064	0.00011101243339253997	Piscirickettsia salmonis LF-89 = ATCC VR-1361
G000426505	383	4626718	8.278006137395882e-05	Nisaea denitrificans DSM 18348
G000719115	383	8642480	4.431598337514232e-05	Lentzea albidocapillata NRRL B-24057
G002007485	383	2601172	0.0001472413204509352	Bartonella apis BBC0178
G000686945	382	2823367	0.0001352994492037344	Selenomonas sp. AE3005 ASM68694v1
G001083795	382	8064387	4.73687584685606e-05	Streptomyces sp. SBT349 Nocardiopsis_sp_SBT349_SPAdes_SSPACE
G000193005	381	1904293	0.00020007425327930102	Moraxella catarrhalis BC7
G001077885	381	5523519	6.897776580473427e-05	Photobacterium swingsii CAIM 1393
G001298575	381	10668107	3.5713927503726764e-05	Actinobacteria bacterium OK074 Actinobacteria.strain_OK074_v1.0
G001720165	379	2846920	0.000133126325994408	Methylophaga muralis Bur 1
G001656385	379	1954639	0.00019389769671023652	Moraxella catarrhalis C031
G000783305	379	5316652	7.128546310723365e-05	Sphingobacteriaceae bacterium DW12 ASM78330v1
G001494595	379	5732010	6.611991256121326e-05	Mycobacterium sp. M26 Mycobacterium massilipolynesiensis
G001811135	379	1893491	0.00020015938813545985	Aerococcus sp. HMSC075D05 ASM181113v1
G000385395	377	1623938	0.00023215172007798326	Bartonella bovis m02
G000225365	377	1569870	0.00024014727334110468	Candidatus Arthromitus sp. SFB-mouse-NYU
G000993785	376	5961401	6.307242206991276e-05	Streptomyces xiamenensis MCCC 1A01550
G000576045	376	3529595	0.00010652780276490646	Piscirickettsia salmonis AUSTRAL-005
G000341205	376	6404110	5.8712295697606696e-05	Nocardiopsis baichengensis YIM 90130
G000023025	376	5193164	7.240287424005866e-05	Teredinibacter turnerae T7901
G001660045	376	7766531	4.8412862834127616e-05	Streptomyces parvulus 2297
G001932895	376	3509728	0.00010713080899716445	Piscirickettsia salmonis PM22180B
G000340905	376	822140	0.00045734303160045736	Candidatus Kinetoplastibacterium galatii TCC219
G900113675	375	2437433	0.0001538503827592389	Pisciglobus halotolerans DSM 27630
G000286335	375	2559484	0.0001465139067093211	Staphylococcus vitulinus F1028
G001656175	375	1955932	0.00019172445667845302	Moraxella catarrhalis N6
G000340965	375	5312089	7.059369675470422e-05	Nocardiopsis kunsanensis DSM 44524
G000626635	375	5132075	7.306985965715621e-05	Draconibacterium orientale Draconibacterium orientale type strain FH5T
G000619785	375	3054842	0.00012275593958705557	Listeria monocytogenes Lm19860
G000724605	375	2159306	0.00017366690964596958	Actinotignum schaalii CCUG 27420
G001761365	375	3809314	9.844292174391504e-05	Polaribacter vadi LPB0003 ASM176136v1
G000381985	375	4290651	8.73993247178575e-05	Novispirillum itersonii subsp. itersonii ATCC 12639
G001880325	374	2388273	0.00015659851281658337	Thermus brockianus GE-1
G000414175	373	4734285	7.878697628047319e-05	Agarivorans albus MKT 106
G000758165	373	3532909	0.00010557871714216245	Spirochaeta lutea JC230
G001399775	373	2338641	0.0001594943388061699	Thermus aquaticus Y51MC23 ASM139977v1
G000175215	373	4308776	8.656750780267992e-05	Asticcacaulis excentricus CB 48 CS 48
G000832085	373	3410672	0.00010936261241186487	Sanguibacteroides justesenii OUH 334697
G000828475	372	3424964	0.00010861428032528225	Methyloceanibacter caenitepidi Gela4
G000194155	371	8581920	4.323041930011e-05	Saccharopolyspora spinosa NRRL 18395
G000429005	371	3709060	0.00010002534334844948	Novosphingobium acidiphilum DSM 19966
G000617865	371	3690031	0.00010054116076531607	Acidomonas methanolica NBRC 104435 MB58
G001029935	371	3091145	0.00012002025139551849	Piscirickettsia salmonis FIUCHILE-89L01
G900142955	370	5217774	7.091146531068613e-05	Anaerosporobacter mobilis DSM 15930
G000688095	370	6572728	5.6293216454415885e-05	Solirubrobacterales bacterium URHD0059 ASM68809v1
G000192905	370	1903901	0.0001943378358433553	Moraxella catarrhalis 7169
G001936115	370	1842889	0.000200771723093469	Actinomyces marimammalium DSM 15383
G000300235	370	4768950	7.758521267784313e-05	Thalassospira xiamenensis M-5 = DSM 17429 M-5
G000155735	370	5478249	6.753982887597844e-05	Octadecabacter arcticus 238
G000435795	369	2855675	0.00012921638491775149	Clostridium sp. CAG:58 MGS58
G000285555	369	3230817	0.00011421259699945865	Kurthia massiliensis JC30T
G900104605	369	2390301	0.0001543738633753657	Tidjanibacter massiliensis Marseille-P3084
G000376265	368	2225983	0.00016532022032513275	Thermus igniterrae ATCC 700962
G000312125	368	3009940	0.00012226157332039843	Timonella senegalensis JC301
G001632285	368	1885013	0.0001952241178177551	Moraxella catarrhalis CCUG 353
G001656125	368	1967845	0.0001870065985888116	Moraxella catarrhalis F23
G001652665	367	3436178	0.00010680471151378072	Legionella pneumophila D-7631
G000190595	367	3765936	9.745253238504318e-05	Cellulophaga lytica DSM 7489
G002005465	366	3407860	0.00010739877811881944	Neoasaia chiangmaiensis NBRC 101099
G001439635	366	4782966	7.652155587139863e-05	Bacillus cecembensis DSM 21993
G000225465	366	627953	0.000582846168423433	Buchnera aphidicola str. Ua (Uroleucon ambrosiae) Ua
G001418475	365	9298634	3.925307738749584e-05	Streptomyces ossamyceticus NRRL B-3822
G001436225	364	2444304	0.000148917646904804	Lactobacillus sharpeae JCM 1186 = DSM 20505
G002021175	364	2715412	0.00013404963961269965	Solemya velum gill symbiont isolate NC-DML10
G001280875	364	3189052	0.00011414050319656123	Sellimonas intestinalis BR72
G001705725	364	3812971	9.546361616702566e-05	Acidithiobacillus thiooxidans BY-02
G000510425	363	1829558	0.00019840857737223963	Eubacterium nodatum ATCC 33099
G900107505	363	3174439	0.0001143509136574998	Trichococcus collinsii DSM 14526
G000159075	363	6920457	5.245318336635861e-05	Bacteroides sp. D2 Bact_sp_D2_V2
G000309885	363	2401329	0.00015116629166598997	Thermus oshimai JL-2
G000938975	362	12130542	2.9842030141769428e-05	Streptomyces iranensis Siranensis
G000255455	362	4257070	8.503501234417099e-05	Aquimarina agarilytica ZC1
G000425345	362	4351767	8.318460064612834e-05	Rheinheimera baltica DSM 14885
G000732625	361	3211390	0.00011241238217718807	Nonlabens ulvanivorans PLR
G000259575	361	4307745	8.380254634385276e-05	gamma proteobacterium BDW918 GamBDW1.0
G900091675	361	4965295	7.270464292655321e-05	Butyricimonas sp. Marseille-P2440 PRJEB14540
G000269565	360	3861289	9.323311464125063e-05	Coprobacillus sp. D6 PB_Copr_sp_D6_V1
G000559045	360	3820158	9.423693993808633e-05	Acidithiobacillus thiooxidans A01
G000378345	360	3351270	0.00010742196242021682	Hirschia maritima DSM 19733
G001027745	360	5040634	7.141958729794704e-05	Pedobacter sp. BMA ASM102774v1
G900100705	360	5755101	6.255320280217498e-05	Pedobacter terrae DSM 17933
G000966245	360	4921245	7.315222062709741e-05	Alteromonadaceae bacterium Bs12 ASM96624v1
G001442625	360	6517553	5.523545416508312e-05	Pedobacter ginsenosidimutans KACC 14530
G001267945	360	4468230	8.05688158398292e-05	Vibrio alginolyticus RM-24-2
G000158075	359	6417332	5.594225139045323e-05	[Clostridium asparagiforme] DSM 15981
G000250675	359	9436348	3.8044379033075085e-05	Nocardia brasiliensis ATCC 700358 HUJEG-1
G000685215	359	3640843	9.860353769717618e-05	Hyphomonas jannaschiana VP2
G001401775	358	4916416	7.281727176870306e-05	Shewanella sp. P1-14-1 ASM140177v1
G001402795	358	5477812	6.535456127373484e-05	Pseudanabaena sp. 'Roaring Creek' Roaring Creek
G000764165	358	4356826	8.216990992984342e-05	Cryobacterium roopkundense RuG17
G000093085	358	3592487	9.965241349516366e-05	[Bacillus] selenitireducens MLS10
G900109135	358	3090512	0.00011583841124059702	Trichococcus sp. DSM 22150 IMG-taxon 2619618824 annotated assembly
G001412105	358	2413873	0.0001483093766739178	Corynebacterium oculi NML 130210
G000242075	357	4026612	8.866014406155845e-05	Myroides odoratimimus CCUG 10230
G001418465	357	9783257	3.6490915039848185e-05	Streptomyces kanamyceticus NRRL B-2535
G000721075	356	9441077	3.7707562389333335e-05	Streptosporangium amethystogenes NRRL B-2639
G000378485	356	4489248	7.930058664613761e-05	Flavobacterium rivuli WB 3.3-2 = DSM 21788
G900105545	356	4622542	7.701390274009409e-05	Maribacter dokdonensis MAR_2009_71
G000974425	356	7029352	5.064478205103401e-05	Spirosoma radiotolerans DG5A
G000496475	356	2859706	0.00012448832152675833	Betaproteobacteria bacterium MOLA814 MOLA814_draft3
G001582555	356	3427391	0.0001038690945970273	Legionella pneumophila TL-12
G000314995	356	5964456	5.968691863935286e-05	Paraglaciecola arctica BSs20135
G001809255	355	1899912	0.00018685075940359344	Moraxella sp. HMSC061H09 ASM180925v1
G001705755	355	3831701	9.264814765035163e-05	Acidithiobacillus thiooxidans JYC-17
G001419745	355	8744139	4.059862268886622e-05	Streptomyces silaceus NRRL B-24166
G000620965	354	1619052	0.0002186464671919123	Campylobacter upsaliensis DSM 5365
G000242095	354	4070988	8.695677805977321e-05	Myroides odoratimimus CCUG 12901
G000513715	354	3406510	0.00010391867336364784	Salinivibrio socompensis S35
G000017685	353	3951448	8.93343402216099e-05	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)' 'Patoc 1 (Paris)
G000753715	353	2480276	0.00014232287051924866	Idiomarina salinarum ISL-52
G000091785	353	4149158	8.50775024715858e-05	Legionella longbeachae NSW150
G000756435	352	3245670	0.00010845218398666531	Piscirickettsia salmonis PM15972A1
G000286395	352	2786799	0.0001263097912694816	Staphylococcus lentus F1142
G001709345	351	4048029	8.67088649809574e-05	Terasakiispira papahanaumokuakeensis PH27A
G001311035	350	3215420	0.00010885047676508823	[Clostridium] glycyrrhizinilyticum JCM 13369
G001311785	350	2420749	0.0001445833500292678	Lactobacillus saniviri JCM 17471 = DSM 24301 JCM 17471
G000620905	350	2964160	0.00011807729677210407	Listeria monocytogenes Lm21045
G002020875	350	3563444	9.821958756753299e-05	Solemya velesiana gill symbiont isolate Sveles-Q1
G001865655	349	4399611	7.932519488654793e-05	Maribacter sp. 1_2014MBL_MicDiv ASM186565v1
G000613245	349	5938932	5.8764774541954684e-05	Mycobacterium asiaticum DSM 44297
G000179315	348	6554722	5.3091496481467866e-05	delta proteobacterium NaphS2 ASM17931v1
G000981035	348	3203641	0.00010862640352024462	Catabacter hongkongensis HKU16
G900100655	347	3039361	0.00011416873480971822	Limimonas halophila DSM 25584
G000967625	347	4066635	8.532853329595599e-05	Pseudoalteromonas ruthenica S3137
G000621165	347	5503346	6.305255021218001e-05	Enterovibrio calviensis DSM 14347
G000622365	346	3914541	8.838839598307949e-05	Sulfitobacter noctilucae NB-68
G000385215	346	2765337	0.000125120374117151	Thioalkalivibrio thiocyanoxidans ARh2
G000337895	345	3688747	9.352769382123523e-05	Halobiforma nitratireducens JCM 10879
G001746425	345	8093975	4.2624297702921e-05	Streptomyces subrutilus 10-1-1
G000831005	344	4616532	7.451480895182791e-05	Marinobacter salarius R9SW1
G000800395	344	3531443	9.741060523984105e-05	Deinococcus swuensis DY59 isolate soil
G001884735	344	4073955	8.443883155312221e-05	Natronohydrobacter thiooxidans AH01
G000733925	343	5550230	6.179924075218504e-05	Arenibacter algicola TG409
G001591585	342	5097246	6.709505485903564e-05	Bacillus circulans NBRC 13626
G000720955	341	8516825	4.003839458953307e-05	Allokutzneria albata NRRL B-24461
G000737765	341	5487842	6.213735745307536e-05	Chryseobacterium vrystaatense LMG 22846
G001497255	340	1580343	0.00021514316828688456	Campylobacter coli n/a isolate H061680633
G000764185	340	5723506	5.9404148436290626e-05	Colwellia psychrerythraea GAB14E
G900110585	340	4037907	8.420203833322561e-05	Aquisalimonas asiatica CGMCC 1.6291
G001517915	340	1768580	0.00019224462563186286	Oceanivirga salmonicida AVG 2115
G000299875	339	4333597	7.82260094789617e-05	Celeribacter baekdonensis B30
G900099935	339	5811514	5.833247584020274e-05	Pseudoruegeria lutimaris DSM 25294
G000342125	339	7477811	4.5334122512590916e-05	Streptomyces mobaraensis NBRC 13819 = DSM 40847
G000303025	338	2039066	0.0001657621675806472	Zymomonas mobilis subsp. mobilis ATCC 31822
G001296025	338	3253737	0.00010388055334527653	Porphyrobacter sp. AAP60 ASM129602v1
G000423625	338	5056835	6.684022713812098e-05	Pseudonocardia asaccharolytica DSM 44247 = NBRC 16224 DSM 44247
G000686505	338	1934381	0.00017473289905142782	Leuconostoc pseudomesenteroides PS12
G000007365	338	641454	0.0005269278857096534	Buchnera aphidicola str. Sg (Schizaphis graminum) Sg
G000743705	337	4314497	7.810875752144456e-05	Ruegeria halocynthiae MOLA R1/13b
G000747645	337	4076504	8.266887509493429e-05	Bacillus subtilis Miyagi-4
G000242715	337	11005945	3.06198150181561e-05	Streptomyces acidiscabies 84-104
G000243235	337	3966857	8.495390683354605e-05	Gillisia limnaea DSM 15749
G000435075	337	2634773	0.000127904756880384	Bacteroides sp. CAG:770 MGS770
G000415145	336	4190056	8.01898590376835e-05	Enterococcus faecalis 06-MB-DW-09
G000170875	336	4178704	8.040770535553607e-05	Roseobacter sp. AzwK-3b ASM17087v1
G001311075	336	3453494	9.729277074174734e-05	Lactobacillus similis DSM 23365 = JCM 2765
G900105765	336	4830506	6.955793037002749e-05	Haloactinobacterium album DSM 21368
G900141875	336	4779684	7.029753431398393e-05	Tangfeifania diversioriginum DSM 27063
G000497445	335	9782257	3.424567561453354e-05	Streptomyces roseochromogenus subsp. oscitans DS 12.976
G000744275	335	3959304	8.461083059042701e-05	Gillisia sp. Hel_I_29 ASM74427v1
G000024545	335	6841557	4.896546210168241e-05	Stackebrandtia nassauensis DSM 44728
G900116365	335	3892267	8.606809347868478e-05	Zhouia amylolytica CGMCC 1.6114
G000953135	334	4434890	7.531190176081031e-05	Legionella fallonii LLAP-10
G001465855	334	2346032	0.00014236804954067124	Rathayibacter toxicus WAC3373
G000011745	333	791654	0.000420638309160315	Candidatus Blochmannia pennsylvanicus str. BPEN
G000972925	333	4517831	7.370793639691258e-05	Mycobacterium sp. UM_Kg1 ASM97292v1
G000350165	333	2873865	0.00011587183114029365	Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643 type strain:DSM 6643
G002007565	332	2907212	0.00011419875812290262	Bartonella apis BBC0122
G900104675	332	4041781	8.214200620963877e-05	Angelakisella massiliensis Marseille-P3217
G000160575	332	1980223	0.00016765788499578077	Weissella paramesenteroides ATCC 33313
G001574585	332	1864339	0.00017807920126114402	Francisella tularensis NO-11/2011
G000170915	331	3390271	9.763231316906524e-05	Limnobacter sp. MED105 ASM17091v1
G000622385	330	4085976	8.076405735129135e-05	Sulfitobacter noctilucicola NB-77
G000620025	330	2972948	0.00011100093240783222	Zymobacter palmae DSM 10491
G000283315	330	6931767	4.760690888773382e-05	Paenibacillus sp. OSY-SE PaeOsy1.0
G001875905	330	2218671	0.00014873769026592948	Corynebacterium diphtheriae ST378-KZN-2015-45463
G000024525	328	8491258	3.862796301796506e-05	Spirosoma linguale DSM 74
G001305575	328	4265296	7.68997040299196e-05	Beggiatoa leptomitiformis D-402
G001656275	328	1896664	0.00017293521678062113	Moraxella catarrhalis MX1
G000178115	328	3008576	0.00010902167670020634	Ethanoligenens harbinense YUAN-3
G001514045	327	9844122	3.32177923028585e-05	Streptomyces ciscaucasicus DSM 40275
G000720965	326	6947236	4.692513684579018e-05	Actinocatenispora sera NRRL B-24477
G000612805	326	4068163	8.013444889007643e-05	Bacillus ndiopicus isolate FF3
G000016505	326	4023800	8.101794323773548e-05	Clostridium kluyveri DSM 555
G000225005	325	2943210	0.00011042365308625616	Ectothiorhodospira sp. PHS-1 PHS-1-454
G000238395	325	4624159	7.02830503881895e-05	Pseudoalteromonas arctica A 37-1-2
G000733515	325	5272435	6.164134787816256e-05	Brevibacillus laterosporus B9
G000219125	325	4323011	7.517908235718114e-05	Acetonema longum DSM 6540
G000515275	325	3033021	0.00010715389046102879	Methylophilus sp. 5 ASM51527v1
G001656095	325	1953951	0.0001663296571920176	Moraxella catarrhalis F18
G000550765	325	3905082	8.322488490638608e-05	Komagataeibacter xylinus E25
G000732925	324	9053857	3.5785853476590146e-05	Amycolatopsis japonica DSM 44213
G000159315	324	2721039	0.00011907216324352573	Lactobacillus hilgardii DSM 20176 = ATCC 8290
G000512355	323	2773209	0.00011647156777581495	Legionella oakridgensis ATCC 33761 = DSM 21215
G000317245	323	7360256	4.3884343153281623e-05	Fischerella muscicola SAG 1427-1 = PCC 73103
G000758685	323	5658798	5.707925958834367e-05	Paenibacillus stellifer DSM 14472
G900100605	323	7057140	4.5769249299291214e-05	Sinosporangium album CPCC 201354
G000715825	323	9389957	3.439845358184281e-05	Goodfellowiella coeruleoviolacea NRRL B-24058
G000785105	323	2095860	0.00015411334726556162	Lactobacillus curieae CCTCC M 2011381
G000294715	323	1587646	0.0002034458563180961	Bartonella quintana RM-11
G000325745	322	1504659	0.00021400197652757203	Liberibacter crescens BT-1
G001438655	322	2038400	0.00015796703296703298	Pediococcus cellicola DSM 17757
G000597725	322	2656384	0.00012121741434973257	Sulfurospirillum arcachonense DSM 9755
G000153165	322	3868304	8.324061397449632e-05	Maribacter sp. HTCC2170 ASM15316v2
G000220545	322	4370691	7.367256115794963e-05	Marinobacterium stanieri S30
G001050305	321	3453086	9.296032592295703e-05	Listeria newyorkensis 1903
G000798955	321	1967154	0.00016317990355610185	Firmicutes bacterium ZOR0006 ZOR0006.1
G001914235	321	3868181	8.298474140687832e-05	Desulfobulbaceae bacterium DB1 ASM191423v1
G000214375	321	4059867	7.906662952259274e-05	Treponema primitia ZAS-2
G000384415	321	2383924	0.00013465194360222894	Cycloclasticus pugetii PS-1
G000743525	321	2661738	0.0001205978950595438	Sulfurospirillum sp. SCADC ASM74352v1
G000327285	320	3811476	8.395697624752196e-05	Holdemania massiliensis AP2
G000173115	320	1515248	0.00021118655164039155	Flavobacteria bacterium MS024-3C ASM17311v1
G000244895	320	5660978	5.652733502938891e-05	Desulfosporosinus youngiae DSM 17734
G000244975	318	5408301	5.8798502524175336e-05	Saccharomonospora cyanea NA-134
G001262635	318	3944324	8.062218012516213e-05	Aestuariivita boseongensis BS-B2
G000162755	317	4152613	7.633747714992946e-05	Legionella drancourtii LLAP12
G900115655	317	2815061	0.00011260857224763513	Ruminobacter amylophilus DSM 1361
G900130065	317	4198214	7.550829948163671e-05	Sporobacter termitidis DSM 10068
G001281405	317	1467695	0.00021598492874882043	Bartonella ancashensis 20.00
G000733945	317	4140757	7.655605001694134e-05	Leeuwenhoekiella sp. MAR_2009_132 ASM73394v1
G001643775	316	2446250	0.00012917731221257026	Denitrobacterium detoxificans NPOH1
G000972995	316	2930706	0.00010782384858801941	Listeria monocytogenes 1KSM
G000193025	316	1912542	0.00016522512969649816	Moraxella catarrhalis BC8
G000215605	316	1390987	0.00022717681761224225	Anaplasma marginale str. Okeechobee
G000515115	316	4681465	6.750023763928599e-05	Nocardiopsis sp. CNT312 ASM51511v1
G001656215	315	1953603	0.0001612405386355365	Moraxella catarrhalis R4
G000383915	315	8704271	3.618913060036849e-05	Amycolatopsis benzoatilytica AK 16/65
G000756795	315	2858586	0.00011019434083844251	Erythrobacter vulgaris IDBA-UD
G000092825	315	3157527	9.976161724032764e-05	Segniliparus rotundus DSM 44985
G001045465	315	5202773	6.0544636485197414e-05	Chryseobacterium angstadtii KM
G000427405	315	6221030	5.0634701970574005e-05	Flectobacillus major DSM 103
G000215505	315	1154411	0.00027286642279049665	Anaplasma marginale str. Florida Relapse
G000507845	314	2369528	0.00013251584281764132	Helicobacter macacae MIT 99-5501
G000759065	314	2492199	0.0001259931490222089	Oligella urethralis DNF00040
G000011965	314	4601048	6.824532150066681e-05	Ruegeria pomeroyi DSS-3
G000308595	314	6980705	4.49811301294067e-05	Nocardia higoensis NBRC 100133
G001644445	313	1462098	0.00021407593745426093	Gammaproteobacteria bacterium SCGC AG-212-F23 ASM164444v1
G002021265	313	2534127	0.00012351393596295686	Solemya velum gill symbiont isolate NC-DML15
G000614975	313	4424648	7.074009051115478e-05	Shewanella marina JCM 15074
G000385115	312	1020980	0.00030558874806558406	Oceanospirillales bacterium SCGC AAA298-N10 ASM38511v1
G001652445	312	3819237	8.169170962681814e-05	Thalassotalea sp. LPB0090 ASM165244v1
G000686905	312	2920434	0.00010683343640020627	Marinospirillum insulare DSM 21763
G000622245	311	2103008	0.00014788341271169676	Fusobacterium perfoetens ATCC 29250
G000205025	311	2831696	0.00010982817364575859	Parasutterella excrementihominis YIT 11859
G000165795	311	2630170	0.00011824330746681774	Aminomonas paucivorans DSM 12260
G001611675	311	4829559	6.43951135082934e-05	Pontibacter akesuensis AKS 1T
G001418105	310	4166348	7.440569054721306e-05	Lacinutrix himadriensis E4-9a
G001436415	310	1834154	0.00016901525171823085	Lactobacillus graminis DSM 20719
G000948975	309	7420857	4.1639395557682894e-05	Thalassomonas actiniarum A5K-106
G001652645	309	3435648	8.993936515032973e-05	Legionella pneumophila D-7632
G000478885	309	2862526	0.00010794661777744552	Adlercreutzia equolifaciens DSM 19450
G000379885	308	8996452	3.4235718703328825e-05	Nonomuraea coxensis DSM 45129
G900141665	308	2229574	0.00013814298157405853	Cruoricaptor ignavus DSM 25479
G900103665	307	8060701	3.808601758085308e-05	Pedobacter steynii DSM 19110
G000350105	307	3243759	9.46432826853043e-05	Richelia intracellularis HH01
G000332515	307	4081981	7.520858132362693e-05	Leptospira wolbachii serovar Codice str. CDC
G001192835	307	4514407	6.800450203094227e-05	Lentimicrobium saccharophilum TBC1
G000163875	307	8556892	3.5877512536093715e-05	Streptomyces clavuligerus ATCC 27064 Strep_clav_ATCC27064
G001507335	306	3874551	7.89768930645125e-05	Chryseobacterium sp. JAH ASM150733v1
G000745395	306	2766100	0.000110625067784968	Thioalkalivibrio sp. ALJ1 ASM74539v1
G000785985	306	9489843	3.224500131350961e-05	Actinoplanes utahensis NRRL 12052
G000294655	306	3805617	8.040746086639827e-05	Phaeospirillum molischianum DSM 120
G001544335	306	1946900	0.00015717294159946582	Aerococcus urinae NBRC 15544 = CCUG 36881 NBRC 15544
G900051025	306	3629395	8.431157258992201e-05	Legionella pneumophila 2532STDY5467634
G001625365	306	9234445	3.313680464824903e-05	Streptomyces sp. MJM8645 ASM162536v1
G000682715	305	3604440	8.461786019464882e-05	Hyphomonas atlantica 22II1-22F38
G000218785	305	2591567	0.00011768941339351829	Idiomarina sp. A28L A28LD_1.0
G001436895	305	2218304	0.0001374924266466634	Weissella confusa DSM 20196
G000297395	305	7325824	4.163354183775095e-05	Micromonospora lupini str. Lupac 08
G000239955	305	2284024	0.00013353625005691708	Weissella confusa LBAE C39-2
G000015585	304	2678452	0.00011349839384838705	Halorhodospira halophila SL1
G000169115	304	3576081	8.500926013700472e-05	marine gamma proteobacterium HTCC2080 ASM16911v1
G001437405	304	2260906	0.00013445937159705003	Pediococcus ethanolidurans DSM 22301
G001434065	304	1910253	0.0001591412237017819	Lactobacillus sakei subsp. sakei DSM 20017 = JCM 1157 DSM 20017
G000466465	303	6640751	4.5627369555039784e-05	Clostridium sp. KLE 1755 ASM46646v2
G000384965	303	1624667	0.00018649975656549926	Bartonella bovis 91-4
G000744105	303	4514366	6.711905946482851e-05	Maribacter forsetii DSM 18668
G000012965	303	2201561	0.00013762961825722748	Sulfurimonas denitrificans DSM 1251
G001407835	303	1832315	0.00016536457978022338	Lagierella massiliensis SIT14
G001932735	303	3349099	9.047209413636324e-05	Piscirickettsia salmonis PM21567A
G001263355	303	4135635	7.326565327936338e-05	Acetobacterium bakii DSM 8239
G900112295	302	4482831	6.736814303282903e-05	Muricauda antarctica DSM 26351
G900101525	302	2508584	0.0001203866404314147	Marinilactibacillus psychrotolerans DSM 19582
G001189915	302	6009835	5.0250963628785146e-05	Herbaspirillum autotrophicum IAM 14942
G000425165	302	4690166	6.439004504318184e-05	Photobacterium halotolerans DSM 18316
G001705695	302	3946938	7.651500986334217e-05	Acidithiobacillus thiooxidans GD1-3
G000376825	302	3574772	8.448091234909527e-05	Demetria terragena DSM 11295
G001705805	302	3946855	7.651661892823527e-05	Acidithiobacillus thiooxidans DXS-W
G000420265	302	3018426	0.00010005214638357873	Oceanicaulis alexandrii DSM 11625
G000422645	301	4296027	7.00647365577544e-05	Ferrimonas futtsuensis DSM 18154
G001787335	301	3505604	8.586252183646527e-05	Kozakia baliensis DSM 14400
G000014445	301	2075763	0.00014500692034687967	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293
G000722635	301	6342227	4.7459669923514246e-05	Endozoicomonas numazuensis DSM 25634
G000708545	301	1940193	0.00015513920522339787	Bartonella henselae JK 53
G000685275	301	3618770	8.317743321625857e-05	Hyphomonas johnsonii MHS-2
G000169175	301	9771226	3.080473217997414e-05	Microscilla marina ATCC 23134
G000963885	301	3506749	8.58344865857237e-05	Tanticharoenia sakaeratensis NBRC 103193
G000185445	300	2098776	0.00014294045672334733	Mobiluncus curtisii subsp. holmesii ATCC 35242
G000237825	300	1880838	0.00015950337030621456	Thermanaerovibrio velox DSM 12556
G000185425	300	2122126	0.00014136766619889677	Mobiluncus curtisii ATCC 51333
G900141895	300	2443757	0.00012276179669255168	Parasporobacterium paucivorans DSM 15970
G000148485	300	2384880	0.00012579249270403543	Mobiluncus mulieris FB024-16
G001375555	300	3755739	7.987775508362003e-05	Numidum massiliense mt3
G000934765	300	3102228	9.670469095114866e-05	Thioalkalimicrobium microaerophilum ASL8-2
G001481375	300	3951525	7.592005618084157e-05	Ruthenibacterium lactatiformans 668
G000961955	300	5043991	5.947671199254717e-05	Hymenobacter sp. AT01-02 ASM96195v2
G000284835	300	2846106	0.00010540717738552253	Ureibacillus thermosphaericus str. Thermo-BF
G001418655	300	10935515	2.743355022602959e-05	Streptomyces phaeochromogenes NRRL B-1248
G000737705	300	4754478	6.30984095414891e-05	Chryseobacterium soli DSM 19298
G000758825	300	1490259	0.00020130728953826147	Arcanobacterium sp. S3PF19 04_NF40_HMP1631v01
G000146895	300	2533633	0.00011840704632438874	Mobiluncus mulieris ATCC 35239
G900142445	300	5142650	5.8335682965008315e-05	Chryseobacterium polytrichastri DSM 26899
G000186245	300	2101285	0.00014276978134807985	Nitratifractor salsuginis DSM 16511
G900101295	300	3198475	9.379469903625946e-05	[Clostridium] aminophilum KH1P1
G000280015	300	1673902	0.00017922196162021434	Bartonella alsatica IBS 382
G000023825	300	5167383	5.805646688081762e-05	Pedobacter heparinus DSM 2366 ASM2382v1
G000215085	300	3969014	7.558552325590184e-05	Desulfotomaculum ruminis DSM 2154
